date,close,dividend,high,low,open,split,volume
2009-08-31,4527.9,,4565.35,4501.6,4533.8,,525108000.0
2009-09-01,4489.4,,4597.95,4468.55,4529.6,,495848000.0
2009-09-02,4470.9,,4511.9,4446.05,4479.1,,399944000.0
2009-09-03,4460.3,,4509.5,4448.25,4488.65,,353342016.0
2009-09-04,4540.0,,4552.55,4447.2,4475.0,,441955008.0
2009-09-07,4642.05,,4648.7,4572.15,4572.15,,455571008.0
2009-09-08,4658.05,,4693.5,4638.0,4665.0,,461862016.0
2009-09-09,4666.65,,4677.5,4638.8,4653.75,,437299008.0
2009-09-10,4670.6,,4737.6,4659.9,4702.1,,464041984.0
2009-09-11,4674.95,,4703.95,4637.85,4688.95,,427071008.0
2009-09-14,4662.75,,4675.85,4633.35,4660.05,,326302016.0
2009-09-15,4749.9,,4756.45,4674.9,4674.9,,396772992.0
2009-09-16,4812.8,,4819.55,4778.8,4796.85,,427340992.0
2009-09-17,4821.75,,4856.45,4798.85,4838.05,,478726016.0
2009-09-18,4838.15,,4842.2,4793.1,4820.85,,408920000.0
2009-09-22,4877.65,,4891.75,4844.3,4844.8,,359623008.0
2009-09-23,4827.8,,4884.05,4815.15,4873.95,,415835008.0
2009-09-24,4845.05,,4860.35,4766.0,4785.85,,450937984.0
2009-09-25,4825.8,,4859.95,4799.1,4799.1,,362280992.0
2009-09-29,4869.1,,4883.4,4843.95,4843.95,,299775008.0
2009-09-30,4941.1,,4943.75,4869.25,4873.35,,318836000.0
2009-10-01,4943.0,,4956.7,4918.9,4952.75,,368184992.0
2009-10-05,4861.9,,4912.7,4851.15,4890.05,,363756000.0
2009-10-06,4886.95,,4893.0,4782.2,4878.2,,505766016.0
2009-10-07,4859.55,,4935.6,4846.8,4905.85,,415343008.0
2009-10-08,4880.85,,4916.45,4848.9,4887.25,,423676992.0
2009-10-09,4828.45,,4905.25,4819.7,4897.85,,330345984.0
2009-10-12,4933.15,,4945.05,4844.6,4851.05,,309881984.0
2009-10-14,5001.95,,5008.65,4957.45,4957.45,,392276992.0
2009-10-15,5002.55,,5036.1,4971.05,5005.5,,429832992.0
2009-10-16,5038.3,,5044.25,4994.45,5001.8,,354860000.0
2009-10-17,5038.95,,5064.3,5022.0,5053.05,,67387000.0
2009-10-20,5015.3,,5078.1,5003.6,5056.7,,350368000.0
2009-10-21,4959.7,,5019.05,4947.7,5007.35,,334844992.0
2009-10-22,4885.3,,4958.05,4865.55,4943.95,,320888000.0
2009-10-23,4898.55,,4951.3,4885.2,4914.25,,315004992.0
2009-10-26,4869.15,,4930.25,4860.6,4911.2,,299974016.0
2009-10-27,4741.75,,4850.35,4725.9,4838.1,,463675008.0
2009-10-28,4725.3,,4764.85,4677.05,4720.25,,422368992.0
2009-10-29,4647.55,,4714.4,4637.2,4684.35,,500843008.0
2009-10-30,4617.15,,4752.65,4596.95,4698.75,,462031008.0
2009-11-03,4473.85,,4635.2,4454.2,4604.05,,476847008.0
2009-11-04,4618.4,,4626.65,4491.9,4523.7,,464192992.0
2009-11-05,4679.7,,4689.35,4536.8,4616.3,,518759008.0
2009-11-06,4717.8,,4755.1,4694.8,4713.9,,445576992.0
2009-11-09,4822.3,,4828.6,4717.9,4735.9,,366176000.0
2009-11-10,4806.45,,4867.7,4786.3,4844.1,,418286016.0
2009-11-11,4924.1,,4934.95,4797.3,4811.15,,357411008.0
2009-11-12,4867.15,,4935.15,4841.25,4926.3,,393755008.0
2009-11-13,4911.55,,4929.55,4860.2,4860.2,,316183008.0
2009-11-16,4969.4,,4982.6,4932.85,4932.85,,303958016.0
2009-11-17,4974.6,,4984.35,4924.35,4984.35,,300035008.0
2009-11-18,4968.25,,4994.6,4956.45,4972.4,,304384000.0
2009-11-19,4901.9,,4968.85,4877.5,4964.75,,387691008.0
2009-11-20,4959.15,,4966.9,4844.35,4868.15,,395084992.0
2009-11-23,5003.4,,5012.05,4971.4,4971.85,,268932000.0
2009-11-24,4996.25,,5013.05,4959.6,5008.0,,288646016.0
2009-11-25,5010.7,,5041.35,4990.85,4991.8,,270680992.0
2009-11-26,4917.25,,5013.5,4901.9,5007.25,,378737984.0
2009-11-27,4854.8,,4868.25,4721.0,4868.25,,444724000.0
2009-11-30,4943.6,,4976.6,4915.15,4920.65,,423404992.0
2009-12-01,5033.9,,5041.0,4964.1,4964.1,,397348992.0
2009-12-02,5039.15,,5071.95,5027.75,5060.75,,414864992.0
2009-12-03,5051.95,,5097.8,5027.05,5061.35,,339456992.0
2009-12-04,5033.15,,5080.3,5007.05,5030.0,,332097984.0
2009-12-07,4988.4,,5052.6,4975.55,5040.25,,298096000.0
2009-12-08,5069.95,,5073.6,4982.4,4982.4,,366862016.0
2009-12-09,5032.15,,5068.9,5014.85,5040.6,,349513984.0
2009-12-10,5054.2,,5063.85,5009.2,5032.9,,302353984.0
2009-12-11,5036.2,,5098.7,5009.4,5079.5,,292204000.0
2009-12-14,5024.65,,5068.4,5009.1,5026.55,,242032992.0
2009-12-15,4951.5,,5045.65,4938.25,5038.1,,283585984.0
2009-12-16,4961.45,,4984.45,4920.5,4943.55,,310331008.0
2009-12-17,4967.05,,4985.85,4937.65,4968.7,,317281984.0
2009-12-18,4916.8,,4970.85,4909.4,4953.4,,282656000.0
2009-12-21,4884.55,,4926.95,4877.65,4926.1,,231451008.0
2009-12-22,4919.75,,4929.95,4897.1,4897.1,,233052000.0
2009-12-23,5063.45,,5067.25,4930.8,4930.8,,323112000.0
2009-12-24,5097.35,,5112.2,5051.45,5079.4,,302571008.0
2009-12-29,5103.0,,5125.85,5097.5,5110.55,,220683008.0
2009-12-30,5089.7,,5111.8,5079.65,5106.1,,210780000.0
2009-12-31,5118.05,,5139.25,5107.1,5107.1,,277200992.0
2010-01-04,5153.55,,5158.05,5098.5,5098.5,,243250000.0
2010-01-05,5203.8,,5211.35,5182.1,5188.55,,375524000.0
2010-01-06,5214.0,,5228.25,5191.1,5221.65,,329233984.0
2010-01-07,5191.7,,5229.5,5175.95,5213.45,,284988992.0
2010-01-08,5175.75,,5206.5,5165.85,5193.45,,314500000.0
2010-01-11,5186.0,,5217.0,5175.05,5182.65,,326016000.0
2010-01-12,5145.1,,5210.6,5135.85,5198.45,,308758016.0
2010-01-13,5169.1,,5172.95,5106.25,5111.75,,286384992.0
2010-01-14,5198.1,,5210.9,5184.05,5188.4,,266579008.0
2010-01-15,5189.6,,5215.95,5181.7,5215.95,,251892992.0
2010-01-18,5212.35,,5228.4,5171.25,5179.6,,230022000.0
2010-01-19,5163.65,,5223.75,5156.8,5217.25,,211882000.0
2010-01-20,5159.8,,5196.1,5138.4,5183.95,,241534000.0
2010-01-21,5033.3,,5148.8,5025.1,5141.15,,260036992.0
2010-01-22,4978.6,,5015.9,4892.8,5011.65,,361951008.0
2010-01-25,4941.15,,4968.65,4923.3,4963.9,,218908992.0
2010-01-27,4784.4,,4907.6,4766.85,4897.7,,370185984.0
2010-01-28,4804.15,,4862.85,4763.35,4825.25,,412664992.0
2010-01-29,4822.65,,4833.4,4702.35,4762.8,,401708000.0
2010-02-01,4850.05,,4867.9,4774.3,4793.45,,307136992.0
2010-02-02,4783.85,,4899.1,4770.4,4883.45,,330164992.0
2010-02-03,4884.6,,4899.15,4798.5,4798.5,,257700000.0
2010-02-04,4797.85,,4873.65,4787.05,4871.75,,255003008.0
2010-02-05,4674.85,,4723.05,4646.8,4723.05,,350073984.0
2010-02-06,4717.2,,4728.5,4688.0,4688.0,,39456000.0
2010-02-08,4720.65,,4757.45,4640.3,4723.05,,297100992.0
2010-02-09,4750.4,,4765.75,4700.05,4717.9,,240854000.0
2010-02-10,4719.3,,4782.85,4710.35,4766.7,,258068992.0
2010-02-11,4782.65,,4798.55,4738.65,4738.65,,196096992.0
2010-02-15,4759.25,,4801.5,4744.45,4801.5,,198544992.0
2010-02-16,4809.9,,4830.8,4747.35,4772.2,,200356992.0
2010-02-17,4866.45,,4882.85,4840.5,4843.75,,237483008.0
2010-02-18,4838.45,,4869.65,4825.9,4869.65,,255292992.0
2010-02-19,4794.0,,4824.75,4757.15,4799.15,,262900000.0
2010-02-22,4798.45,,4857.3,4789.0,4842.5,,199732000.0
2010-02-23,4808.2,,4825.1,4777.75,4788.8,,186067008.0
2010-02-24,4799.35,,4817.7,4778.35,4779.35,,194031008.0
2010-02-25,4798.85,,4818.85,4779.25,4810.65,,271270016.0
2010-02-26,4864.8,,4928.2,4803.0,4806.45,,484496992.0
2010-03-02,4959.25,,4969.7,4908.4,4908.4,,326119008.0
2010-03-03,5033.4,,5037.9,4974.7,4974.7,,274839008.0
2010-03-04,5035.0,,5040.8,5005.0,5038.3,,305665984.0
2010-03-05,5046.6,,5073.05,5027.55,5044.9,,309667008.0
2010-03-08,5078.8,,5102.55,5065.0,5071.75,,256146000.0
2010-03-09,5052.1,,5083.1,5045.25,5081.55,,219372000.0
2010-03-10,5060.7,,5084.2,5039.85,5049.95,,228934000.0
2010-03-11,5071.3,,5086.1,5045.75,5056.6,,218504992.0
2010-03-12,5074.6,,5094.7,5060.0,5085.8,,207636000.0
2010-03-15,5063.0,,5076.65,5037.6,5076.65,,189367008.0
2010-03-16,5125.2,,5133.55,5059.75,5072.5,,184294000.0
2010-03-17,5155.9,,5185.75,5146.85,5147.3,,240616992.0
2010-03-18,5168.95,,5177.8,5140.35,5163.4,,229620000.0
2010-03-19,5186.55,,5191.6,5163.0,5181.15,,195524992.0
2010-03-22,5131.4,,5175.9,5118.95,5161.1,,198568992.0
2010-03-23,5151.0,,5168.65,5122.4,5144.7,,213224000.0
2010-03-25,5181.9,,5187.25,5129.9,5145.1,,310297984.0
2010-03-26,5209.0,,5217.55,5185.1,5185.1,,226822000.0
2010-03-29,5229.55,,5251.65,5211.05,5216.3,,202148992.0
2010-03-30,5197.85,,5251.25,5189.15,5240.15,,203184000.0
2010-03-31,5188.05,,5228.25,5175.35,5214.7,,214658000.0
2010-04-01,5226.7,,5234.15,5198.8,5198.8,,193056000.0
2010-04-05,5304.45,,5308.7,5250.8,5250.8,,193762000.0
2010-04-06,5304.1,,5320.45,5289.9,5320.45,,234036000.0
2010-04-07,5314.25,,5340.15,5286.6,5320.95,,245704000.0
2010-04-08,5252.5,,5313.25,5240.1,5308.8,,240964000.0
2010-04-09,5300.9,,5316.5,5259.9,5259.9,,226911008.0
2010-04-12,5276.7,,5316.55,5263.45,5314.35,,195716992.0
2010-04-13,5262.85,,5286.35,5246.2,5286.35,,183059008.0
2010-04-15,5218.25,,5309.05,5211.1,5267.0,,262106000.0
2010-04-16,5206.15,,5222.3,5182.3,5213.3,,210635008.0
2010-04-19,5148.05,,5172.9,5107.0,5172.9,,222090000.0
2010-04-20,5179.3,,5204.5,5159.75,5172.55,,266372992.0
2010-04-21,5198.2,,5219.65,5186.25,5202.8,,259735008.0
2010-04-22,5220.45,,5275.9,5176.65,5195.8,,249188992.0
2010-04-23,5250.2,,5258.1,5224.2,5232.8,,214496992.0
2010-04-26,5267.55,,5286.05,5261.2,5272.55,,187424992.0
2010-04-27,5252.85,,5278.1,5247.95,5263.0,,211562000.0
2010-04-28,5166.2,,5218.9,5152.9,5207.4,,305195008.0
2010-04-29,5203.45,,5211.0,5174.5,5174.5,,295134016.0
2010-04-30,5235.8,,5246.8,5218.6,5218.6,,315849984.0
2010-05-03,5188.45,,5212.8,5175.15,5205.15,,225184992.0
2010-05-04,5111.05,,5214.85,5099.2,5210.0,,292984000.0
2010-05-05,5100.6,,5113.55,5018.95,5044.45,,343230016.0
2010-05-06,5067.65,,5100.15,5014.2,5100.15,,308675008.0
2010-05-07,4985.75,,5015.4,4951.8,4999.25,,576179008.0
2010-05-10,5151.4,,5160.6,5044.3,5044.3,,358328992.0
2010-05-11,5094.5,,5162.0,5086.2,5162.0,,305523008.0
2010-05-12,5120.55,,5130.45,5058.0,5107.2,,304904000.0
2010-05-13,5150.15,,5180.5,5137.2,5148.15,,289199008.0
2010-05-14,5068.15,,5162.7,5048.1,5140.7,,234959008.0
2010-05-17,5040.7,,5052.75,4945.85,5027.5,,257760992.0
2010-05-18,5044.5,,5083.5,5009.8,5045.9,,213455008.0
2010-05-19,4901.1,,5016.7,4891.9,5016.7,,307871008.0
2010-05-20,4926.15,,4957.65,4903.85,4942.2,,280150016.0
2010-05-21,4903.5,,4914.7,4822.0,4882.95,,329225984.0
2010-05-24,4913.45,,4998.1,4897.15,4978.2,,320899008.0
2010-05-25,4775.1,,4872.75,4757.2,4872.75,,293587008.0
2010-05-26,4880.5,,4886.7,4801.8,4801.8,,316612992.0
2010-05-27,4959.8,,4970.8,4860.35,4881.55,,365510016.0
2010-05-28,5029.45,,5037.35,4980.25,4986.9,,285374016.0
2010-05-31,5056.6,,5066.5,5006.9,5041.85,,289507008.0
2010-06-01,4945.5,,5045.95,4937.85,5045.85,,285662016.0
2010-06-02,4994.3,,5005.1,4943.25,4953.3,,309377984.0
2010-06-03,5082.4,,5095.85,5050.8,5050.8,,284112992.0
2010-06-04,5105.1,,5115.6,5066.25,5088.1,,257842000.0
2010-06-07,5008.35,,5019.35,4976.45,4994.35,,239407008.0
2010-06-08,4963.45,,5045.7,4944.25,5007.65,,253415008.0
2010-06-09,4982.5,,5027.7,4961.15,4967.0,,267284992.0
2010-06-10,5058.4,,5063.75,4991.6,4991.6,,265622000.0
2010-06-11,5091.1,,5111.45,5072.5,5100.75,,274879008.0
2010-06-14,5160.55,,5163.2,5109.7,5111.65,,281572000.0
2010-06-15,5185.55,,5194.1,5137.75,5161.85,,444163008.0
2010-06-16,5197.3,,5215.4,5180.0,5210.15,,381252992.0
2010-06-17,5233.45,,5243.15,5171.7,5205.3,,312816992.0
2010-06-18,5218.45,,5260.25,5202.25,5238.15,,377571008.0
2010-06-21,5307.55,,5319.2,5248.2,5248.2,,302112992.0
2010-06-22,5272.2,,5304.25,5267.35,5303.65,,279740000.0
2010-06-23,5282.5,,5291.15,5247.7,5248.05,,228764000.0
2010-06-24,5281.95,,5306.6,5247.45,5282.85,,347019008.0
2010-06-25,5236.0,,5278.4,5227.6,5265.05,,311791008.0
2010-06-28,5301.45,,5306.7,5250.7,5250.7,,248702000.0
2010-06-29,5230.9,,5295.45,5212.1,5295.45,,262036992.0
2010-06-30,5281.55,,5288.35,5187.3,5195.6,,323404992.0
2010-07-01,5228.15,,5249.25,5208.55,5249.25,,250792992.0
2010-07-02,5213.9,,5254.2,5202.85,5237.6,,278828000.0
2010-07-05,5212.35,,5229.3,5203.45,5210.8,,206060992.0
2010-07-06,5262.35,,5269.75,5212.3,5214.35,,205924992.0
2010-07-07,5219.3,,5264.65,5211.85,5264.65,,224832000.0
2010-07-08,5272.2,,5294.0,5255.55,5255.55,,213044000.0
2010-07-09,5322.15,,5326.9,5295.8,5295.8,,297179008.0
2010-07-12,5349.7,,5368.6,5327.9,5340.1,,262258000.0
2010-07-13,5368.35,,5371.6,5327.65,5335.25,,313471008.0
2010-07-14,5355.15,,5417.35,5342.05,5405.1,,321391008.0
2010-07-15,5349.2,,5367.5,5330.4,5360.9,,236251008.0
2010-07-16,5366.9,,5372.9,5347.3,5353.35,,237060992.0
2010-07-19,5364.6,,5385.45,5341.35,5343.75,,209750000.0
2010-07-20,5345.6,,5393.4,5332.2,5386.5,,218659008.0
2010-07-21,5376.2,,5385.15,5359.85,5360.25,,206816000.0
2010-07-22,5414.65,,5418.45,5350.6,5367.9,,259712992.0
2010-07-23,5416.1,,5445.2,5404.5,5440.5,,276214016.0
2010-07-26,5386.75,,5433.05,5377.0,5422.75,,228980992.0
2010-07-27,5398.45,,5416.9,5375.9,5399.95,,250455008.0
2010-07-28,5373.55,,5415.05,5362.85,5407.65,,218004992.0
2010-07-29,5384.75,,5390.1,5359.3,5359.3,,290161984.0
2010-07-30,5347.2,,5387.15,5338.4,5371.85,,219035008.0
2010-08-02,5410.75,,5416.45,5379.45,5379.45,,165900000.0
2010-08-03,5421.1,,5435.6,5407.35,5431.5,,212750000.0
2010-08-04,5443.9,,5455.1,5407.35,5428.55,,199796992.0
2010-08-05,5425.0,,5465.85,5421.1,5443.9,,201588992.0
2010-08-06,5416.2,,5449.55,5407.95,5422.35,,233939008.0
2010-08-09,5465.45,,5470.7,5420.9,5421.05,,206800992.0
2010-08-10,5441.7,,5467.9,5427.75,5464.0,,271569984.0
2010-08-11,5401.0,,5454.55,5394.2,5442.25,,281656992.0
2010-08-12,5402.8,,5412.85,5355.3,5399.45,,259802000.0
2010-08-13,5442.0,,5462.8,5408.05,5408.05,,274064000.0
2010-08-16,5411.85,,5458.2,5389.4,5443.1,,304036000.0
2010-08-17,5411.65,,5441.85,5406.2,5416.6,,250612992.0
2010-08-18,5473.55,,5480.05,5423.4,5432.75,,253268992.0
2010-08-19,5532.7,,5536.6,5487.15,5492.3,,253851008.0
2010-08-20,5524.25,,5540.7,5508.85,5518.55,,213767008.0
2010-08-23,5537.95,,5544.55,5516.2,5527.7,,189788000.0
2010-08-24,5499.75,,5542.6,5481.1,5541.7,,211447008.0
2010-08-25,5453.95,,5499.85,5444.7,5491.85,,226324000.0
2010-08-26,5468.15,,5480.65,5448.15,5466.0,,281588992.0
2010-08-27,5401.4,,5476.55,5385.9,5474.45,,218547008.0
2010-08-30,5407.25,,5459.9,5381.55,5443.55,,175626000.0
2010-08-31,5394.05,,5405.4,5340.55,5390.35,,231512992.0
2010-09-01,5466.0,,5472.35,5406.9,5406.9,,205916000.0
2010-09-02,5482.15,,5505.7,5474.55,5494.45,,222244000.0
2010-09-03,5479.6,,5502.5,5472.55,5493.35,,207348000.0
2010-09-06,5573.0,,5584.4,5503.85,5503.85,,214276000.0
2010-09-07,5594.85,,5612.55,5578.4,5579.9,,235284000.0
2010-09-08,5597.95,,5613.45,5563.9,5572.75,,200431008.0
2010-09-09,5629.7,,5635.85,5598.5,5606.9,,210235008.0
2010-09-13,5745.75,,5754.8,5657.4,5657.4,,228508000.0
2010-09-14,5773.15,,5817.05,5753.4,5763.7,,281596000.0
2010-09-15,5831.7,,5841.35,5775.5,5775.5,,276979008.0
2010-09-16,5794.0,,5867.45,5781.15,5822.3,,270711008.0
2010-09-17,5855.0,,5864.65,5815.75,5815.75,,291984992.0
2010-09-20,5943.0,,5949.3,5861.85,5861.85,,274448992.0
2010-09-21,5962.6,,5992.05,5917.8,5963.5,,307246016.0
2010-09-22,5944.9,,5989.55,5900.25,5972.45,,265366000.0
2010-09-23,5917.4,,5957.75,5890.25,5953.85,,227956992.0
2010-09-24,5973.9,,5981.75,5910.45,5913.75,,263791008.0
2010-09-27,5990.95,,6025.75,5979.25,6008.2,,244400992.0
2010-09-28,5987.35,,6004.9,5951.3,5990.25,,245560992.0
2010-09-29,5952.8,,6026.05,5941.15,6007.25,,253043008.0
2010-09-30,5975.25,,5988.5,5919.3,5950.7,,313932992.0
2010-10-01,6089.6,,6096.6,5987.75,5987.75,,312695008.0
2010-10-04,6114.45,,6168.15,6101.9,6115.95,,309120992.0
2010-10-05,6106.25,,6144.25,6098.6,6113.95,,239056992.0
2010-10-06,6151.5,,6179.15,6121.9,6129.15,,259322000.0
2010-10-07,6091.85,,6172.85,6077.45,6157.65,,326377984.0
2010-10-08,6073.25,,6120.55,6036.65,6110.45,,269046016.0
2010-10-11,6111.25,,6137.65,6088.1,6137.65,,202208992.0
2010-10-12,6063.25,,6115.5,6029.75,6115.5,,204791008.0
2010-10-13,6191.85,,6196.65,6066.05,6084.5,,233564000.0
2010-10-14,6143.6,,6240.2,6124.9,6207.95,,214018000.0
2010-10-15,6030.7,,6164.9,6019.65,6160.75,,186187008.0
2010-10-18,6041.9,,6072.3,5951.9,6072.3,,215883008.0
2010-10-19,6000.5,,6094.1,5983.15,6073.85,,213876000.0
2010-10-20,5961.85,,6010.6,5947.35,5980.35,,183290000.0
2010-10-21,6079.35,,6089.0,5972.1,5984.05,,215434000.0
2010-10-22,6051.25,,6100.15,6023.6,6089.25,,193048992.0
2010-10-25,6083.15,,6128.7,6076.55,6080.45,,191526000.0
2010-10-26,6061.9,,6096.8,6054.55,6091.85,,176330000.0
2010-10-27,6001.15,,6059.9,5976.8,6056.5,,210751008.0
2010-10-28,5975.0,,6053.8,5958.1,6023.8,,355439008.0
2010-10-29,5999.35,,6011.65,5922.85,6002.8,,224402000.0
2010-11-01,6095.95,,6106.45,6061.2,6061.2,,190884000.0
2010-11-02,6104.85,,6120.65,6077.65,6104.2,,192676992.0
2010-11-03,6142.75,,6162.75,6129.55,6131.1,,177280992.0
2010-11-04,6251.4,,6255.3,6180.2,6183.5,,195679008.0
2010-11-05,6280.45,,6304.9,6272.15,6284.6,,42307000.0
2010-11-08,6245.8,,6299.35,6239.45,6299.35,,234287008.0
2010-11-09,6275.4,,6283.5,6221.35,6252.25,,229034000.0
2010-11-10,6251.6,,6281.3,6245.8,6276.8,,202004992.0
2010-11-11,6168.0,,6274.75,6154.05,6260.45,,242930000.0
2010-11-12,6043.05,,6179.95,6029.35,6158.1,,235480000.0
2010-11-15,6090.6,,6097.0,6009.0,6049.85,,191431008.0
2010-11-16,5962.0,,6108.7,5944.25,6108.7,,227519008.0
2010-11-18,5974.15,,6034.4,5874.05,6034.4,,303816992.0
2010-11-19,5865.95,,5984.5,5842.9,5984.5,,235791008.0
2010-11-22,5980.6,,5989.4,5875.0,5891.35,,192418000.0
2010-11-23,5908.4,,5948.9,5797.25,5948.7,,249108000.0
2010-11-24,5832.75,,5951.9,5804.85,5918.4,,209604000.0
2010-11-25,5748.95,,5866.65,5731.55,5847.85,,538177984.0
2010-11-26,5687.4,,5781.1,5600.2,5772.85,,492012992.0
2010-11-29,5768.5,,5778.3,5685.25,5718.9,,272288000.0
2010-11-30,5817.3,,5841.95,5717.85,5753.2,,366241984.0
2010-12-01,5921.9,,5930.2,5822.35,5824.2,,270561984.0
2010-12-02,5967.6,,5994.1,5943.25,5973.45,,285768992.0
2010-12-03,5937.75,,5977.45,5909.45,5969.0,,248668000.0
2010-12-06,5930.0,,6009.35,5920.2,5971.7,,206602000.0
2010-12-07,5904.9,,5936.15,5869.6,5932.3,,223480992.0
2010-12-08,5827.55,,5888.75,5805.25,5886.55,,199348992.0
2010-12-09,5682.2,,5847.9,5659.9,5844.6,,265603008.0
2010-12-10,5768.6,,5775.5,5636.4,5677.65,,270987008.0
2010-12-13,5826.15,,5831.25,5721.35,5789.55,,221128992.0
2010-12-14,5869.8,,5879.15,5812.3,5843.6,,192380000.0
2010-12-15,5812.75,,5868.8,5786.95,5859.0,,190264000.0
2010-12-16,5862.05,,5869.25,5774.45,5827.85,,222540992.0
2010-12-20,5858.8,,5894.25,5816.4,5843.85,,194126000.0
2010-12-21,5913.1,,5919.2,5869.85,5869.85,,190100992.0
2010-12-22,5899.45,,5938.65,5874.0,5928.35,,196540992.0
2010-12-23,5889.75,,5920.6,5878.6,5917.3,,142371008.0
2010-12-24,5913.7,,5918.45,5856.75,5856.75,,173024000.0
2010-12-27,5898.0,,5944.35,5891.9,5915.15,,136263008.0
2010-12-28,5895.35,,5909.6,5882.85,5904.0,,127830000.0
2010-12-29,5956.65,,5961.2,5902.95,5902.95,,138734000.0
2010-12-30,5996.7,,5999.95,5958.25,5958.25,,268740992.0
2010-12-31,6034.75,,6044.65,5999.4,5999.4,,181696992.0
2011-01-03,6056.2,,6079.4,6047.55,6070.45,,152719008.0
2011-01-04,6042.55,,6080.2,6025.55,6068.75,,243463008.0
2011-01-05,5976.4,,6038.4,5960.2,6038.4,,204268000.0
2011-01-06,5935.65,,6009.25,5915.35,5999.0,,233178000.0
2011-01-07,5798.5,,5935.55,5780.85,5921.2,,262555008.0
2011-01-10,5656.9,,5798.85,5637.2,5795.75,,239379008.0
2011-01-11,5648.9,,5715.65,5598.4,5661.15,,246674000.0
2011-01-12,5753.35,,5762.55,5611.85,5687.05,,281992992.0
2011-01-13,5657.8,,5758.4,5642.85,5743.0,,267959008.0
2011-01-14,5564.1,,5728.3,5550.55,5657.95,,247428000.0
2011-01-17,5557.8,,5597.8,5532.6,5559.35,,225671008.0
2011-01-18,5618.85,,5623.75,5574.3,5580.85,,228055008.0
2011-01-19,5596.9,,5644.0,5570.55,5629.9,,241564992.0
2011-01-20,5615.95,,5630.9,5547.2,5567.8,,221448992.0
2011-01-21,5607.4,,5628.2,5589.15,5599.75,,211960992.0
2011-01-24,5652.4,,5664.65,5612.1,5624.45,,188170000.0
2011-01-25,5598.25,,5703.35,5592.35,5669.05,,197604992.0
2011-01-27,5509.0,,5629.75,5501.6,5629.75,,310332992.0
2011-01-28,5412.05,,5517.1,5358.2,5517.1,,284544000.0
2011-01-31,5411.55,,5430.75,5316.35,5362.6,,293363008.0
2011-02-01,5324.15,,5439.9,5309.45,5437.6,,249508000.0
2011-02-02,5336.8,,5393.55,5321.35,5367.6,,251144992.0
2011-02-03,5425.4,,5430.5,5324.25,5335.55,,234260000.0
2011-02-04,5305.65,,5458.55,5282.0,5419.7,,278910016.0
2011-02-07,5302.8,,5343.4,5285.8,5334.25,,216858000.0
2011-02-08,5215.35,,5333.0,5206.35,5333.0,,256964992.0
2011-02-09,5144.0,,5232.6,5118.1,5199.2,,359616992.0
2011-02-10,5123.75,,5165.8,5088.55,5137.75,,339999008.0
2011-02-11,5209.7,,5216.3,5077.1,5118.65,,322095008.0
2011-02-14,5361.15,,5368.6,5234.85,5234.85,,258790000.0
2011-02-15,5386.6,,5411.95,5314.85,5370.95,,275808000.0
2011-02-16,5388.1,,5410.75,5370.85,5375.45,,216944000.0
2011-02-17,5452.0,,5457.45,5373.35,5404.7,,235416000.0
2011-02-18,5364.15,,5505.1,5349.0,5461.25,,273539008.0
2011-02-21,5419.35,,5426.15,5317.15,5362.2,,208634000.0
2011-02-22,5369.55,,5416.75,5340.95,5407.5,,238975008.0
2011-02-23,5337.1,,5389.05,5329.5,5355.6,,243320992.0
2011-02-24,5165.3,,5323.0,5147.1,5313.35,,382862016.0
2011-02-25,5204.4,,5232.65,5136.45,5213.8,,290422016.0
2011-02-28,5232.3,,5364.6,5210.95,5226.55,,427560000.0
2011-03-01,5416.5,,5424.45,5272.85,5272.85,,316595008.0
2011-03-03,5428.05,,5460.5,5366.6,5380.05,,322110016.0
2011-03-04,5430.55,,5497.15,5418.35,5469.6,,242840992.0
2011-03-07,5358.4,,5390.05,5307.75,5390.05,,201280000.0
2011-03-08,5413.45,,5422.35,5360.85,5360.85,,204130000.0
2011-03-09,5426.0,,5455.05,5377.55,5431.4,,223039008.0
2011-03-10,5392.35,,5413.6,5369.25,5413.6,,185107008.0
2011-03-11,5344.2,,5402.15,5313.3,5360.55,,191592992.0
2011-03-14,5421.85,,5426.4,5335.5,5336.75,,217348992.0
2011-03-15,5340.35,,5385.7,5272.35,5329.15,,250818000.0
2011-03-16,5402.4,,5423.35,5362.25,5362.25,,199151008.0
2011-03-17,5347.15,,5403.35,5336.6,5356.05,,192895008.0
2011-03-18,5278.7,,5380.75,5271.05,5371.0,,187364000.0
2011-03-21,5268.3,,5311.9,5250.95,5307.9,,156464000.0
2011-03-22,5315.4,,5328.25,5280.7,5290.05,,140884000.0
2011-03-23,5376.45,,5379.45,5305.3,5313.35,,164042000.0
2011-03-24,5417.0,,5422.55,5392.45,5394.35,,173592992.0
2011-03-25,5536.8,,5546.85,5452.6,5471.95,,199238000.0
2011-03-28,5570.75,,5588.55,5529.3,5529.3,,222110000.0
2011-03-29,5615.65,,5645.05,5570.05,5570.1,,220244992.0
2011-03-30,5672.95,,5686.65,5631.75,5631.75,,205495008.0
2011-03-31,5711.7,,5744.25,5660.7,5685.75,,320240992.0
2011-04-01,5711.65,,5735.8,5695.3,5712.75,,194852992.0
2011-04-04,5790.4,,5799.9,5722.55,5724.85,,177844992.0
2011-04-05,5801.75,,5811.85,5748.3,5803.15,,197388000.0
