date,open,low,high,close,volume
2010-01-04,748.0,748.0,754.156005859375,607.6307983398438,1060024.0
2010-01-05,757.7780151367188,748.510986328125,760.177978515625,608.709228515625,2683989.0
2010-01-06,736.822021484375,736.822021484375,758.6220092773438,601.97265625,3076209.0
2010-01-07,743.97802734375,737.7999877929688,750.4439697265625,599.0814208984375,2033021.0
2010-01-08,742.4439697265625,742.4439697265625,754.156005859375,602.8707275390625,2940980.0
2010-01-09,742.4439697265625,742.4439697265625,754.156005859375,602.8707275390625,2940980.0
2010-01-10,742.4439697265625,742.4439697265625,754.156005859375,602.8707275390625,2940980.0
2010-01-11,751.5560302734375,743.6439819335938,755.5560302734375,602.5660400390625,2235555.0
2010-01-12,747.5560302734375,739.1110229492188,754.177978515625,603.2659912109375,3121052.0
2010-01-13,742.2219848632812,738.5330200195312,750.6669921875,601.0924072265625,1822802.0
2010-01-14,746.7559814453125,734.6669921875,746.7559814453125,599.3683471679688,3908340.0
2010-01-15,744.02197265625,731.1110229492188,744.02197265625,593.1896362304688,3226792.0
2010-01-16,744.02197265625,731.1110229492188,744.02197265625,593.1896362304688,3226792.0
2010-01-17,744.02197265625,731.1110229492188,744.02197265625,593.1896362304688,3226792.0
2010-01-18,735.4669799804688,728.8889770507812,743.5560302734375,594.46435546875,1598542.0
2010-01-19,737.7780151367188,726.9110107421875,740.7999877929688,590.06396484375,2303975.0
2010-01-20,733.7780151367188,724.6669921875,734.177978515625,587.7110595703125,2281223.0
2010-01-21,726.5780029296875,674.7559814453125,728.0,547.529296875,11137291.0
2010-01-22,677.4000244140625,638.3779907226562,677.4000244140625,528.7046508789061,12968561.0
2010-01-23,677.4000244140625,638.3779907226562,677.4000244140625,528.7046508789061,12968561.0
2010-01-24,677.4000244140625,638.3779907226562,677.4000244140625,528.7046508789061,12968561.0
2010-01-25,654.6669921875,647.1110229492188,666.2219848632812,535.4402465820311,3983746.0
2010-01-26,654.6669921875,647.1110229492188,666.2219848632812,535.4402465820311,3983746.0
2010-01-27,656.843994140625,639.1110229492188,661.7780151367188,523.8004760742189,5295823.0
2010-01-28,653.3330078125,626.6669921875,660.7109985351562,514.2625122070311,9322481.0
2010-01-29,633.3330078125,622.6669921875,645.1110229492188,511.5143432617188,8075187.0
2010-01-30,633.3330078125,622.6669921875,645.1110229492188,511.5143432617188,8075187.0
2010-01-31,633.3330078125,622.6669921875,645.1110229492188,511.5143432617188,8075187.0
2010-02-01,642.0889892578125,625.7780151367188,642.0889892578125,509.1435241699219,5986400.0
2010-02-02,635.5560302734375,617.7780151367188,639.1110229492188,501.6529541015625,5351231.0
2010-02-03,622.822021484375,617.7780151367188,647.5560302734375,520.9625244140625,6031123.0
2010-02-04,640.0,633.5999755859375,647.510986328125,519.0404052734375,3639274.0
2010-02-05,628.8889770507812,617.7329711914062,641.156005859375,511.5684814453125,4964972.0
2010-02-06,628.8889770507812,617.7329711914062,641.156005859375,511.5684814453125,4964972.0
2010-02-07,628.8889770507812,617.7329711914062,641.156005859375,511.5684814453125,4964972.0
2010-02-08,640.0,628.2219848632812,649.7780151367188,518.9151611328125,3517268.0
2010-02-09,644.0,637.0,651.0440063476562,525.1658325195311,3634060.0
2010-02-10,653.7780151367188,636.0,656.4439697265625,515.951171875,2548539.0
2010-02-11,640.4439697265625,640.4439697265625,648.8889770507812,520.2261962890625,1173274.0
