date,open,low,high,close,volume
2010-01-04,131.25,127.0250015258789,131.69999694824222,61.325416564941406,1316796.0
2010-01-05,129.27499389648438,128.25,131.14999389648438,62.66954040527344,1322216.0
2010-01-06,129.05000305175778,128.0,131.375,62.33351516723633,935540.0
2010-01-07,130.0,128.125,131.0,62.38151168823242,392632.0
2010-01-08,130.5,128.75,131.14999389648438,62.03347778320313,289022.0
2010-01-09,130.5,128.75,131.14999389648438,62.03347778320313,289022.0
2010-01-10,130.5,128.75,131.14999389648438,62.03347778320313,289022.0
2010-01-11,129.25,129.25,135.10000610351562,64.52970886230469,1354596.0
2010-01-12,140.0,132.25,140.0,64.90174102783203,996380.0
2010-01-13,136.0,133.625,136.5,65.15377044677734,632156.0
2010-01-14,134.07499694824222,134.07499694824222,142.10000610351562,67.85400390625,1698812.0
2010-01-15,142.0500030517578,139.39999389648438,142.5,67.49398040771484,674156.0
2010-01-16,142.0500030517578,139.39999389648438,142.5,67.49398040771484,674156.0
2010-01-17,142.0500030517578,139.39999389648438,142.5,67.49398040771484,674156.0
2010-01-18,140.39999389648438,137.0,140.5,66.05384826660156,708398.0
2010-01-19,137.0,134.57499694824222,140.0,65.04576110839844,1274874.0
2010-01-20,136.0,135.05000305175778,137.97500610351562,65.75382232666016,723478.0
2010-01-21,135.60000610351562,134.82499694824222,137.44999694824222,65.26177978515625,572742.0
2010-01-22,133.55000305175778,132.0,135.39999389648438,64.42169189453125,558614.0
2010-01-23,133.55000305175778,132.0,135.39999389648438,64.42169189453125,558614.0
2010-01-24,133.55000305175778,132.0,135.39999389648438,64.42169189453125,558614.0
2010-01-25,132.92500305175778,132.0,134.19999694824222,63.73764038085938,723246.0
2010-01-26,132.92500305175778,132.0,134.19999694824222,63.73764038085938,723246.0
2010-01-27,132.25,120.1999969482422,133.39999389648438,58.8051986694336,1672626.0
2010-01-28,123.5,120.3000030517578,126.0,58.12114334106445,931802.0
2010-01-29,120.0,117.125,133.25,58.12114334106445,2058102.0
2010-01-30,120.0,117.125,133.25,58.12114334106445,2058102.0
2010-01-31,120.0,117.125,133.25,58.12114334106445,2058102.0
2010-02-01,121.5,121.25,125.1999969482422,59.92129135131836,786856.0
2010-02-02,125.0,125.0,128.97500610351562,60.90537643432617,889006.0
2010-02-03,127.0,126.0999984741211,129.94999694824222,63.01956558227539,427792.0
2010-02-04,129.0,127.4499969482422,129.35000610351562,62.761451721191406,369852.0
2010-02-05,124.1500015258789,123.0,128.125,62.03622817993164,297456.0
2010-02-06,124.1500015258789,123.0,128.125,62.03622817993164,297456.0
2010-02-07,124.1500015258789,123.0,128.125,62.03622817993164,297456.0
2010-02-08,128.0,120.75,128.0,59.94662857055664,948060.0
2010-02-09,124.3499984741211,120.125,125.1999969482422,60.54894256591797,1034826.0
2010-02-10,123.75,123.1999969482422,125.7750015258789,60.9422492980957,465786.0
2010-02-11,123.75,120.4000015258789,125.4499969482422,59.44268035888672,1634130.0
2010-02-12,123.75,120.4000015258789,125.4499969482422,59.44268035888672,1634130.0
2010-02-13,123.75,120.4000015258789,125.4499969482422,59.44268035888672,1634130.0
2010-02-14,123.75,120.4000015258789,125.4499969482422,59.44268035888672,1634130.0
2010-02-15,122.4000015258789,121.1500015258789,124.3499984741211,59.99581909179688,472798.0
2010-02-16,121.5500030517578,121.0250015258789,123.4000015258789,60.0203857421875,419420.0
2010-02-17,122.5,120.75,124.75,59.541015625,732494.0
2010-02-18,120.0500030517578,116.8000030517578,122.3249969482422,57.66036987304688,2355942.0
2010-02-19,116.5999984741211,115.1750030517578,120.4499969482422,57.70955276489258,1052790.0
2010-02-20,116.5999984741211,115.1750030517578,120.4499969482422,57.70955276489258,1052790.0
2010-02-21,116.5999984741211,115.1750030517578,120.4499969482422,57.70955276489258,1052790.0
2010-02-22,118.5,115.6750030517578,119.0,57.13183212280274,374856.0
2010-02-23,117.0,113.8499984741211,118.4749984741211,57.021217346191406,2124442.0
2010-02-24,115.9499969482422,115.2750015258789,121.4749984741211,59.51641464233398,1355718.0
2010-02-25,122.5,119.75,126.0,61.43393325805664,768824.0
