date,open,low,high,close,volume
2010-01-04,343.3219909667969,340.1780090332031,354.9150085449219,347.93414306640625,246992.0
2010-01-05,358.5989990234375,350.7879943847656,365.1820068359375,348.7085266113281,195573.0
2010-01-06,353.68701171875,343.9599914550781,355.6520080566406,340.4808044433594,69105.0
2010-01-07,345.8269958496094,340.9150085449219,350.69000244140625,337.8196716308594,47778.0
2010-01-08,346.8089904785156,341.8970031738281,351.9670104980469,338.78717041015625,53882.0
2010-01-09,346.8089904785156,341.8970031738281,351.9670104980469,338.78717041015625,53882.0
2010-01-10,346.8089904785156,341.8970031738281,351.9670104980469,338.78717041015625,53882.0
2010-01-11,348.3810119628906,341.406005859375,349.2659912109375,340.28765869140625,138107.0
2010-01-12,348.6759948730469,335.0199890136719,350.6409912109375,332.10821533203125,121663.0
2010-01-13,334.0369873046875,328.2409973144531,334.9219970703125,328.5751953125,94973.0
2010-01-14,336.00201416015625,333.05499267578125,339.9320068359375,329.2530212402344,61632.0
2010-01-15,334.97100830078125,332.36700439453125,344.8450012207031,332.5436706542969,71892.0
2010-01-16,334.97100830078125,332.36700439453125,344.8450012207031,332.5436706542969,71892.0
2010-01-17,334.97100830078125,332.36700439453125,344.8450012207031,332.5436706542969,71892.0
2010-01-18,330.843994140625,330.843994140625,341.79901123046875,335.3023681640625,35950.0
2010-01-19,340.9150085449219,340.9150085449219,350.24798583984375,341.44927978515625,105913.0
2010-01-20,345.8269958496094,341.4549865722656,349.8550109863281,340.86798095703125,48859.0
2010-01-21,342.8800048828125,338.95001220703125,348.77398681640625,336.80291748046875,68653.0
2010-01-22,332.6619873046875,329.17401123046875,347.25201416015625,337.3349609375,69052.0
2010-01-23,332.6619873046875,329.17401123046875,347.25201416015625,337.3349609375,69052.0
2010-01-24,332.6619873046875,329.17401123046875,347.25201416015625,337.3349609375,69052.0
2010-01-25,343.7640075683594,334.0369873046875,344.7950134277344,332.44720458984375,62429.0
2010-01-26,343.7640075683594,334.0369873046875,344.7950134277344,332.44720458984375,62429.0
2010-01-27,334.0369873046875,316.10699462890625,336.9849853515625,315.362060546875,121679.0
2010-01-28,333.447998046875,310.4580078125,333.447998046875,310.6191101074219,37236.0
2010-01-29,312.2760009765625,304.9070129394531,316.843994140625,308.3934631347656,39901.0
2010-01-30,312.2760009765625,304.9070129394531,316.843994140625,308.3934631347656,39901.0
2010-01-31,312.2760009765625,304.9070129394531,316.843994140625,308.3934631347656,39901.0
2010-02-01,313.01300048828125,309.47601318359375,335.0199890136719,319.42816162109375,324127.0
2010-02-02,329.07598876953125,320.42999267578125,333.7919921875,319.76708984375,110831.0
2010-02-03,318.3179931640625,318.3179931640625,335.0199890136719,327.3653259277344,139310.0
2010-02-04,334.0369873046875,331.0899963378906,336.4939880371094,328.96240234375,319425.0
2010-02-05,314.38800048828125,314.38800048828125,343.81298828125,335.73785400390625,61001.0
2010-02-06,314.38800048828125,314.38800048828125,343.81298828125,335.73785400390625,61001.0
2010-02-07,314.38800048828125,314.38800048828125,343.81298828125,335.73785400390625,61001.0
2010-02-08,338.95001220703125,338.0159912109375,355.3080139160156,347.9824523925781,106096.0
2010-02-09,353.19500732421875,341.79901123046875,353.19500732421875,337.4324645996094,49920.0
2010-02-10,351.72198486328125,331.9739990234375,351.72198486328125,330.1722106933594,16880.0
2010-02-11,336.9849853515625,329.468994140625,344.8450012207031,326.9298400878906,24037.0
2010-02-12,336.9849853515625,329.468994140625,344.8450012207031,326.9298400878906,24037.0
2010-02-13,336.9849853515625,329.468994140625,344.8450012207031,326.9298400878906,24037.0
2010-02-14,336.9849853515625,329.468994140625,344.8450012207031,326.9298400878906,24037.0
2010-02-15,333.05499267578125,331.0899963378906,341.8970031738281,327.0263366699219,19401.0
2010-02-16,340.9150085449219,319.7919921875,340.9150085449219,321.4124755859375,1130989.0
2010-02-17,333.84100341796875,324.2130126953125,333.84100341796875,319.76708984375,49005.0
2010-02-18,320.47900390625,320.47900390625,330.99200439453125,320.1542663574219,11470.0
2010-02-19,324.2130126953125,321.7569885253906,327.1109924316406,319.4764709472656,14041.0
2010-02-20,324.2130126953125,321.7569885253906,327.1109924316406,319.4764709472656,14041.0
2010-02-21,324.2130126953125,321.7569885253906,327.1109924316406,319.4764709472656,14041.0
2010-02-22,329.07598876953125,323.3290100097656,331.0899963378906,319.4764709472656,35284.0
2010-02-23,325.19500732421875,320.52899169921875,327.1109924316406,320.8793640136719,28215.0
2010-02-24,326.1780090332031,322.24798583984375,327.1600036621094,319.71881103515625,14496.0
2010-02-25,324.50799560546875,324.50799560546875,327.9460144042969,320.9287414550781,16500.0
2010-02-26,325.7359924316406,325.7359924316406,347.7919921875,335.9802551269531,211427.0
2010-02-27,325.7359924316406,325.7359924316406,347.7919921875,335.9802551269531,211427.0
2010-02-28,325.7359924316406,325.7359924316406,347.7919921875,335.9802551269531,211427.0
2010-03-01,325.7359924316406,325.7359924316406,347.7919921875,335.9802551269531,211427.0
2010-03-02,338.95001220703125,337.9670104980469,353.68701171875,335.7861633300781,243216.0
2010-03-03,340.9150085449219,334.0369873046875,346.8089904785156,330.65594482421875,51776.0
2010-03-04,339.9320068359375,329.468994140625,341.8479919433594,327.3169860839844,37911.0
2010-03-05,331.33599853515625,329.4200134277344,338.40899658203125,326.2519836425781,46320.0
2010-03-06,331.33599853515625,329.4200134277344,338.40899658203125,326.2519836425781,46320.0
2010-03-07,331.33599853515625,329.4200134277344,338.40899658203125,326.2519836425781,46320.0
2010-03-08,336.9849853515625,327.1600036621094,337.9670104980469,323.4932556152344,34813.0
2010-03-09,329.125,328.1919860839844,337.8689880371094,326.5907897949219,39812.0
2010-03-10,331.18798828125,329.2720031738281,342.781005859375,333.65704345703125,212034.0
2010-03-11,330.2550048828125,330.2550048828125,342.781005859375,327.3169860839844,84808.0
2010-03-12,330.1080017089844,319.49700927734375,336.8869934082031,320.2025451660156,237137.0
2010-03-13,330.1080017089844,319.49700927734375,336.8869934082031,320.2025451660156,237137.0
2010-03-14,330.1080017089844,319.49700927734375,336.8869934082031,320.2025451660156,237137.0
2010-03-15,326.1780090332031,322.34600830078125,326.9150085449219,319.3798828125,70625.0
2010-03-16,321.2650146484375,321.2650146484375,330.1080017089844,319.9601745605469,36336.0
2010-03-17,324.6549987792969,322.34600830078125,327.8479919433594,319.33160400390625,452027.0
2010-03-18,327.06201171875,320.77398681640625,327.1600036621094,318.8951416015625,295484.0
2010-03-19,322.1499938964844,321.7569885253906,324.50799560546875,319.23406982421875,322896.0
2010-03-20,322.1499938964844,321.7569885253906,324.50799560546875,319.23406982421875,322896.0
2010-03-21,322.1499938964844,321.7569885253906,324.50799560546875,319.23406982421875,322896.0
2010-03-22,319.7430114746094,310.75299072265625,323.2300109863281,307.71563720703125,82987.0
2010-03-23,314.2409973144531,312.4230041503906,320.2829895019531,308.5865478515625,94788.0
2010-03-24,314.2409973144531,312.4230041503906,320.2829895019531,308.5865478515625,94788.0
2010-03-25,309.6719970703125,309.47601318359375,319.7919921875,306.8446960449219,1903685.0
2010-03-26,311.4410095214844,311.4410095214844,329.125,311.73248291015625,350323.0
2010-03-27,311.4410095214844,311.4410095214844,329.125,311.73248291015625,350323.0
2010-03-28,311.4410095214844,311.4410095214844,329.125,311.73248291015625,350323.0
2010-03-29,315.6650085449219,314.38800048828125,322.4440002441406,313.91082763671875,38453.0
2010-03-30,318.3179931640625,317.2860107421875,335.90399169921875,325.6716003417969,122311.0
2010-03-31,332.072998046875,328.38800048828125,336.00201416015625,325.3810119628906,40012.0
2010-04-01,315.7149963378906,315.7149963378906,341.8970031738281,333.85113525390625,63005.0
2010-04-02,315.7149963378906,315.7149963378906,341.8970031738281,333.85113525390625,63005.0
2010-04-03,315.7149963378906,315.7149963378906,341.8970031738281,333.85113525390625,63005.0
2010-04-04,315.7149963378906,315.7149963378906,341.8970031738281,333.85113525390625,63005.0
2010-04-05,334.0369873046875,334.0369873046875,342.38800048828125,335.44818115234375,25630.0
2010-04-06,338.95001220703125,334.0870056152344,340.9150085449219,331.91510009765625,19252.0
2010-04-07,335.0199890136719,334.0369873046875,340.7179870605469,331.3338317871094,15795.0
2010-04-08,331.0899963378906,331.0899963378906,348.52899169921875,338.7388916015625,130302.0
2010-04-09,344.8450012207031,337.9670104980469,355.1109924316406,347.59521484375,84596.0
2010-04-10,344.8450012207031,337.9670104980469,355.1109924316406,347.59521484375,84596.0
2010-04-11,344.8450012207031,337.9670104980469,355.1109924316406,347.59521484375,84596.0
2010-04-12,346.8089904785156,340.9150085449219,362.5289916992188,348.0799560546875,105883.0
2010-04-13,353.68701171875,344.8450012207031,362.4309997558594,341.35272216796875,50182.0
2010-04-14,353.68701171875,344.8450012207031,362.4309997558594,341.35272216796875,50182.0
2010-04-15,346.9079895019531,316.3529968261719,353.68701171875,316.4753723144531,1414177.0
2010-04-16,321.21600341796875,299.9460144042969,324.9989929199219,298.0838928222656,456191.0
2010-04-17,321.21600341796875,299.9460144042969,324.9989929199219,298.0838928222656,456191.0
2010-04-18,321.21600341796875,299.9460144042969,324.9989929199219,298.0838928222656,456191.0
2010-04-19,299.6510009765625,294.739013671875,305.05499267578125,296.0513000488281,160722.0
2010-04-20,304.5639953613281,301.6159973144531,309.47601318359375,303.3116455078125,135263.0
2010-04-21,309.47601318359375,307.6090087890625,318.4649963378906,308.53826904296875,226280.0
2010-04-22,312.4230041503906,312.4230041503906,320.5780029296875,311.1038818359375,75504.0
2010-04-23,316.3529968261719,313.5039978027344,318.3179931640625,311.6358947753906,38093.0
2010-04-24,316.3529968261719,313.5039978027344,318.3179931640625,311.6358947753906,38093.0
2010-04-25,316.3529968261719,313.5039978027344,318.3179931640625,311.6358947753906,38093.0
2010-04-26,314.781005859375,312.91400146484375,321.9530029296875,316.5236511230469,83060.0
2010-04-27,323.2300109863281,316.89300537109375,323.2300109863281,313.2329406738281,30287.0
2010-04-28,314.0929870605469,310.75299072265625,325.88299560546875,316.4753723144531,873562.0
2010-04-29,318.3179931640625,318.3179931640625,335.0199890136719,328.33282470703125,133947.0
2010-04-30,334.0369873046875,333.5459899902344,340.9150085449219,332.9309387207031,137326.0
2010-05-01,334.0369873046875,333.5459899902344,340.9150085449219,332.9309387207031,137326.0
2010-05-02,334.0369873046875,333.5459899902344,340.9150085449219,332.9309387207031,137326.0
2010-05-03,338.95001220703125,336.2969970703125,343.81298828125,334.14080810546875,34082.0
2010-05-04,338.95001220703125,332.072998046875,343.86199951171875,328.2362365722656,41391.0
2010-05-05,349.2659912109375,319.29998779296875,399.81298828125,385.3466796875,3961662.0
