date,open,high,low,close,volume,dividend,split
2007-12-15,12902.1201171875,13018.330078125,12829.4404296875,12980.9501953125,57199900,0,0
2007-12-16,12902.1201171875,13018.330078125,12829.4404296875,12980.9501953125,57199900,0,0
2007-12-17,12781.6904296875,12960.0302734375,12236.8603515625,12314.7197265625,65151300,0,0
2007-12-18,12374.3095703125,12524.759765625,12221.2900390625,12309.6796875,75633200,0,0
2007-12-19,12478.73046875,12567.740234375,12053.58984375,12280.7998046875,61656200,0,0
2007-12-20,12436.2900390625,12436.2900390625,12175.259765625,12246.0400390625,43005400,0,0
2007-12-21,12436.2900390625,12436.2900390625,12175.259765625,12246.0400390625,43005400,0,0
2007-12-22,12436.2900390625,12436.2900390625,12175.259765625,12246.0400390625,43005400,0,0
2007-12-23,12436.2900390625,12436.2900390625,12175.259765625,12246.0400390625,43005400,0,0
2007-12-24,12468.830078125,12710.009765625,12465.259765625,12678.3203125,44631300,0,0
2007-12-25,12468.830078125,12710.009765625,12465.259765625,12678.3203125,44631300,0,0
2007-12-26,12730.1796875,13127.830078125,12712.3203125,13115.990234375,64308000,0,0
2007-12-27,13202.830078125,13260.009765625,13078.1298828125,13123.0302734375,61570100,0,0
2007-12-28,13127.5302734375,13251.1201171875,13020.5,13202.259765625,59584800,0,0
2007-12-29,13127.5302734375,13251.1201171875,13020.5,13202.259765625,59584800,0,0
2007-12-30,13127.5302734375,13251.1201171875,13020.5,13202.259765625,59584800,0,0
2007-12-31,11131.98046875,11209.1796875,11128.9599609375,11154.2802734375,65198000,0,0
2008-01-01,11186.4501953125,11242.9404296875,11140.099609375,11206.6396484375,67681000,0,0
2008-01-02,13375.73046875,13446.23046875,13171.58984375,13391.1201171875,89892800,0,0
2008-01-03,13367.8203125,13730.8603515625,13320.650390625,13602.259765625,101009300,0,0
2008-01-04,13677.1103515625,14023.7802734375,13677.1103515625,13917.0400390625,96190500,0,0
2008-01-05,13677.1103515625,14023.7802734375,13677.1103515625,13917.0400390625,96190500,0,0
2008-01-06,13677.1103515625,14023.7802734375,13677.1103515625,13917.0400390625,96190500,0,0
2008-01-07,13826.349609375,14026.900390625,13799.3701171875,13974.2998046875,105438900,0,0
2008-01-08,14080.7197265625,14213.099609375,13857.26953125,14051.26953125,123087300,0,0
2008-01-09,14061.830078125,14066.330078125,13783.3095703125,13817.1396484375,98509000,0,0
2008-01-10,13788.98046875,14003.1103515625,13483.51953125,13528.9404296875,101811500,0,0
2008-01-11,13573.490234375,13884.990234375,13446.3798828125,13832.599609375,92738500,0,0
2008-01-12,13573.490234375,13884.990234375,13446.3798828125,13832.599609375,92738500,0,0
2008-01-13,13573.490234375,13884.990234375,13446.3798828125,13832.599609375,92738500,0,0
2008-01-14,13836.6796875,14205.2197265625,13836.6796875,14126.830078125,78841200,0,0
2008-01-15,14233.0,14268.8896484375,13787.0,13856.48046875,85406600,0,0
2008-01-16,13728.349609375,13771.75,13349.0,13650.1298828125,103410300,0,0
2008-01-17,13760.830078125,13798.6298828125,13311.9296875,13381.3701171875,79523600,0,0
2008-01-18,13291.2802734375,13296.9296875,12502.099609375,12594.91015625,88444300,0,0
2008-01-19,13291.2802734375,13296.9296875,12502.099609375,12594.91015625,88444300,0,0
2008-01-20,13291.2802734375,13296.9296875,12502.099609375,12594.91015625,88444300,0,0
2008-01-21,12453.3603515625,12453.3603515625,10549.3701171875,11089.330078125,146673100,0,0
2008-01-22,10553.33984375,10553.33984375,8935.4599609375,9974.7802734375,158443700,0,0
2008-01-23,10595.490234375,11092.75,10237.75,10845.580078125,129165400,0,0
2008-01-24,11112.9404296875,11240.349609375,10285.150390625,10497.9501953125,110755400,0,0
2008-01-25,10755.3701171875,11255.4404296875,10755.3701171875,11197.83984375,80934300,0,0
2008-01-26,10755.3701171875,11255.4404296875,10755.3701171875,11197.83984375,80934300,0,0
2008-01-27,10755.3701171875,11255.4404296875,10755.3701171875,11197.83984375,80934300,0,0
2008-01-28,10831.1396484375,11138.5498046875,10520.76953125,11078.1103515625,68008400,0,0
2008-01-29,9855.349609375,9933.51953125,9606.5703125,9719.919921875,79201600,0,0
2008-01-30,11090.25,11119.509765625,10627.9697265625,10684.5595703125,68455100,0,0
2008-01-31,10742.7197265625,11050.2998046875,10372.740234375,10705.2001953125,85842200,0,0
2008-02-01,9519.259765625,9715.759765625,9352.9404296875,9684.5,68739500,0,0
2008-02-02,9519.259765625,9715.759765625,9352.9404296875,9684.5,68739500,0,0
2008-02-03,9519.259765625,9715.759765625,9352.9404296875,9684.5,68739500,0,0
2008-02-04,11195.0703125,11474.23046875,11162.509765625,11293.3603515625,71159200,0,0
2008-02-05,11194.8203125,11461.0302734375,11184.150390625,11415.490234375,74653500,0,0
2008-02-06,11036.08984375,11268.9697265625,10954.5400390625,11160.830078125,108127500,0,0
2008-02-07,11195.9296875,11254.6298828125,10626.740234375,10668.66015625,105381700,0,0
2008-02-08,10716.1396484375,10814.5498046875,10482.080078125,10638.4404296875,103668800,0,0
2008-02-09,10716.1396484375,10814.5498046875,10482.080078125,10638.4404296875,103668800,0,0
2008-02-10,10716.1396484375,10814.5498046875,10482.080078125,10638.4404296875,103668800,0,0
2008-02-11,10577.0595703125,10577.0595703125,9785.400390625,9885.7998046875,91274500,0,0
2008-02-12,10060.4697265625,10283.9296875,9774.900390625,9926.3203125,84917500,0,0
2008-02-13,10092.6796875,10399.58984375,10028.3896484375,10176.98046875,97530000,0,0
2008-02-14,10509.66015625,10973.4501953125,10509.66015625,10932.3603515625,108928500,0,0
2008-02-15,10757.2802734375,11305.9501953125,10734.8896484375,11269.08984375,111464300,0,0
2008-02-16,10757.2802734375,11305.9501953125,10734.8896484375,11269.08984375,111464300,0,0
2008-02-17,10757.2802734375,11305.9501953125,10734.8896484375,11269.08984375,111464300,0,0
2008-02-18,11348.76953125,11364.8896484375,11080.400390625,11172.91015625,78166600,0,0
2008-02-19,11303.650390625,11436.7099609375,11056.8203125,11130.8798828125,79152500,0,0
2008-02-20,11053.75,11088.830078125,10756.08984375,10884.0,78394800,0,0
2008-02-21,11053.9296875,11106.16015625,10748.08984375,10912.259765625,83136300,0,0
2008-02-22,10749.33984375,10763.0302734375,10628.08984375,10673.0,58346400,0,0
2008-02-23,10749.33984375,10763.0302734375,10628.08984375,10673.0,58346400,0,0
2008-02-24,10749.33984375,10763.0302734375,10628.08984375,10673.0,58346400,0,0
2008-02-25,10775.01953125,11085.349609375,10601.1396484375,11057.3798828125,62980400,0,0
2008-02-26,11177.0,11254.830078125,11085.3095703125,11214.759765625,58639600,0,0
2008-02-27,11360.7900390625,11430.4697265625,11204.6796875,11259.919921875,59790200,0,0
2008-02-28,11265.2802734375,11314.6904296875,11105.5302734375,11164.8701171875,60320600,0,0
2008-02-29,11113.9404296875,11162.7197265625,10674.7802734375,11006.6396484375,102601800,0,0
2008-03-01,11113.9404296875,11162.7197265625,10674.7802734375,11006.6396484375,102601800,0,0
2008-03-02,11113.9404296875,11162.7197265625,10674.7802734375,11006.6396484375,102601800,0,0
2008-03-03,10775.1796875,10837.51953125,10385.0,10422.1103515625,84950100,0,0
2008-03-04,10473.4697265625,10525.7001953125,9997.919921875,10166.1201171875,100761000,0,0
2008-03-05,10170.580078125,10419.1298828125,10147.2998046875,10330.75,78740800,0,0
2008-03-06,10170.580078125,10419.1298828125,10147.2998046875,10330.75,78740800,0,0
2008-03-07,10107.1103515625,10130.51953125,9738.4599609375,10022.91015625,99154800,0,0
2008-03-08,10107.1103515625,10130.51953125,9738.4599609375,10022.91015625,99154800,0,0
2008-03-09,10107.1103515625,10130.51953125,9738.4599609375,10022.91015625,99154800,0,0
2008-03-10,10022.91015625,10022.91015625,10022.91015625,10022.91015625,139874700,0,0
2008-03-11,10022.91015625,10022.91015625,10022.91015625,10022.91015625,116809200,0,0
2008-03-12,10022.91015625,10022.91015625,10022.91015625,10022.91015625,99710300,0,0
2008-03-13,10022.91015625,10022.91015625,10022.91015625,10022.91015625,97832700,0,0
2008-03-14,10022.91015625,10022.91015625,10022.91015625,10022.91015625,95806800,0,0
2008-03-15,10022.91015625,10022.91015625,10022.91015625,10022.91015625,95806800,0,0
2008-03-16,10022.91015625,10022.91015625,10022.91015625,10022.91015625,95806800,0,0
2008-03-17,10022.91015625,10022.91015625,10022.91015625,10022.91015625,78876600,0,0
2008-03-18,9778.900390625,10003.099609375,7812.56005859375,7828.009765625,136345600,0,0
2008-03-19,10079.83984375,10124.48046875,9674.4501953125,9717.5595703125,98440500,0,0
2008-03-20,10079.83984375,10124.48046875,9674.4501953125,9717.5595703125,98440500,0,0
2008-03-21,10079.83984375,10124.48046875,9674.4501953125,9717.5595703125,98440500,0,0
2008-03-22,10079.83984375,10124.48046875,9674.4501953125,9717.5595703125,98440500,0,0
2008-03-23,10079.83984375,10124.48046875,9674.4501953125,9717.5595703125,98440500,0,0
2008-03-24,9760.48046875,9777.1298828125,9494.099609375,9730.91015625,78398000,0,0
2008-03-25,9926.08984375,10367.1904296875,9905.759765625,10308.7998046875,109754700,0,0
2008-03-26,10327.599609375,10447.2900390625,10177.73046875,10224.5595703125,95275500,0,0
2008-03-27,10126.0595703125,10235.8203125,10090.0400390625,10160.98046875,75546900,0,0
2008-03-28,10267.76953125,10522.740234375,10040.4296875,10467.6103515625,90049400,0,0
2008-03-29,10267.76953125,10522.740234375,10040.4296875,10467.6103515625,90049400,0,0
2008-03-30,10267.76953125,10522.740234375,10040.4296875,10467.6103515625,90049400,0,0
2008-03-31,10362.919921875,10397.4296875,9977.3701171875,10016.8203125,82159700,0,0
2008-04-01,10109.01953125,10447.1103515625,9965.9296875,10353.7197265625,74725100,0,0
2008-04-02,10592.099609375,10732.419921875,10308.33984375,10328.080078125,74605200,0,0
2008-04-03,10356.7998046875,10626.26953125,10335.1103515625,10531.8798828125,72774100,0,0
2008-04-04,10578.5400390625,10617.58984375,10248.919921875,10282.6396484375,77141300,0,0
2008-04-05,10578.5400390625,10617.58984375,10248.919921875,10282.6396484375,77141300,0,0
2008-04-06,10578.5400390625,10617.58984375,10248.919921875,10282.6396484375,77141300,0,0
2008-04-07,10324.2802734375,10647.4404296875,10302.33984375,10550.1201171875,66992400,0,0
2008-04-08,10565.1103515625,10590.009765625,10374.6396484375,10462.8701171875,64237900,0,0
2008-04-09,10401.16015625,10602.4404296875,10365.349609375,10571.0302734375,60934700,0,0
2008-04-10,10550.8896484375,10924.7197265625,10550.8896484375,10726.740234375,86815000,0,0
2008-04-11,10826.259765625,11064.330078125,10735.1201171875,11028.75,74684600,0,0
2008-04-12,10826.259765625,11064.330078125,10735.1201171875,11028.75,74684600,0,0
2008-04-13,10826.259765625,11064.330078125,10735.1201171875,11028.75,74684600,0,0
2008-04-14,10826.259765625,11064.330078125,10735.1201171875,11028.75,74684600,0,0
2008-04-15,10897.41015625,11392.150390625,10885.01953125,11333.9296875,90868400,0,0
2008-04-16,8616.759765625,8694.3701171875,8573.3095703125,8598.8095703125,100446100,0,0
2008-04-17,11570.8896484375,11616.259765625,11375.98046875,11411.0302734375,72494400,0,0
2008-04-18,11570.8896484375,11616.259765625,11375.98046875,11411.0302734375,72494400,0,0
2008-04-19,11570.8896484375,11616.259765625,11375.98046875,11411.0302734375,72494400,0,0
2008-04-20,11570.8896484375,11616.259765625,11375.98046875,11411.0302734375,72494400,0,0
2008-04-21,11554.66015625,11582.5302734375,11461.150390625,11516.98046875,65648000,0,0
2008-04-22,11464.66015625,11594.7197265625,11429.51953125,11477.3896484375,82982600,0,0
2008-04-23,11513.58984375,11573.830078125,11363.48046875,11382.8203125,84284600,0,0
2008-04-24,11467.2900390625,11469.919921875,11321.4404296875,11375.3603515625,71351400,0,0
2008-04-25,11488.08984375,11580.0400390625,11328.01953125,11554.58984375,89773400,0,0
2008-04-26,11488.08984375,11580.0400390625,11328.01953125,11554.58984375,89773400,0,0
2008-04-27,11488.08984375,11580.0400390625,11328.01953125,11554.58984375,89773400,0,0
2008-04-28,11634.2998046875,11634.2998046875,11408.7802734375,11430.01953125,77029500,0,0
2008-04-29,11455.900390625,11726.3095703125,11426.349609375,11661.259765625,97674100,0,0
2008-04-30,11719.2998046875,11770.5400390625,11480.5498046875,11505.7900390625,84372600,0,0
2008-05-01,11719.2998046875,11770.5400390625,11480.5498046875,11505.7900390625,84372600,0,0
2008-05-02,11671.150390625,11758.2001953125,11557.8896484375,11715.3701171875,72322600,0,0
2008-05-03,11671.150390625,11758.2001953125,11557.8896484375,11715.3701171875,72322600,0,0
2008-05-04,11671.150390625,11758.2001953125,11557.8896484375,11715.3701171875,72322600,0,0
2008-05-05,9386.98046875,9432.5,9295.259765625,9314.580078125,69925900,0,0
2008-05-06,11687.7001953125,11787.01953125,11579.91015625,11644.509765625,77485100,0,0
2008-05-07,11634.5595703125,11750.580078125,11555.0,11723.4599609375,61366400,0,0
2008-05-08,11651.5,11694.5,11579.5595703125,11628.4501953125,53925300,0,0
2008-05-09,11591.3896484375,11628.0302734375,11020.4296875,11080.8798828125,76194000,0,0
2008-05-10,11591.3896484375,11628.0302734375,11020.4296875,11080.8798828125,76194000,0,0
2008-05-11,11591.3896484375,11628.0302734375,11020.4296875,11080.8798828125,76194000,0,0
2008-05-12,10995.2197265625,11224.6103515625,10824.2900390625,11193.6904296875,80387700,0,0
2008-05-13,11305.25,11306.3701171875,10870.3896484375,10907.3701171875,65769600,0,0
2008-05-14,10829.349609375,10982.7998046875,10797.1796875,10916.919921875,68037800,0,0
2008-05-15,10992.0703125,11227.1201171875,10987.6201171875,11205.759765625,66287400,0,0
2008-05-16,11283.8701171875,11323.8896484375,11174.3896484375,11289.580078125,68885400,0,0
2008-05-17,11283.8701171875,11323.8896484375,11174.3896484375,11289.580078125,68885400,0,0
2008-05-18,11283.8701171875,11323.8896484375,11174.3896484375,11289.580078125,68885400,0,0
2008-05-19,11283.8701171875,11323.8896484375,11174.3896484375,11289.580078125,68885400,0,0
2008-05-20,11224.830078125,11243.8896484375,11063.0703125,11169.6103515625,61711100,0,0
2008-05-21,11073.7001953125,11472.3701171875,11064.580078125,11432.7998046875,72593600,0,0
2008-05-22,11338.169921875,11341.2197265625,11146.599609375,11216.5400390625,61354000,0,0
2008-05-23,11273.009765625,11327.580078125,10960.5400390625,10975.259765625,55241100,0,0
2008-05-24,11273.009765625,11327.580078125,10960.5400390625,10975.259765625,55241100,0,0
2008-05-25,11273.009765625,11327.580078125,10960.5400390625,10975.259765625,55241100,0,0
2008-05-26,10824.6796875,10915.3896484375,10767.25,10820.650390625,46857600,0,0
2008-05-27,10900.4501953125,10997.23046875,10666.58984375,10707.900390625,61120100,0,0
2008-05-28,10741.240234375,10798.2001953125,10616.4599609375,10777.91015625,64309200,0,0
2008-05-29,10850.4296875,10880.9697265625,10521.0,10571.419921875,59760900,0,0
2008-05-30,10649.1396484375,10693.259765625,10328.7099609375,10396.849609375,61534700,0,0
2008-05-31,10649.1396484375,10693.259765625,10328.7099609375,10396.849609375,61534700,0,0
2008-06-01,10649.1396484375,10693.259765625,10328.7099609375,10396.849609375,61534700,0,0
2008-06-02,10479.669921875,10561.6396484375,10147.8603515625,10206.7099609375,63918200,0,0
2008-06-03,10084.3095703125,10440.9404296875,10053.080078125,10412.490234375,74407500,0,0
2008-06-04,10465.599609375,10603.4501953125,9990.8798828125,10059.509765625,85688400,0,0
2008-06-05,10080.650390625,10152.08984375,9753.0498046875,10061.830078125,88075800,0,0
2008-06-06,10187.6201171875,10209.1298828125,9964.4296875,10006.080078125,63674700,0,0
2008-06-07,10187.6201171875,10209.1298828125,9964.4296875,10006.080078125,63674700,0,0
2008-06-08,10187.6201171875,10209.1298828125,9964.4296875,10006.080078125,63674700,0,0
2008-06-09,9715.58984375,9819.76953125,9476.8798828125,9676.5498046875,82745600,0,0
2008-06-10,9613.76953125,9802.26953125,9453.759765625,9691.2197265625,85063200,0,0
2008-06-11,7954.56982421875,8049.97021484375,7954.56982421875,8021.47998046875,76017800,0,0
2008-06-12,7899.830078125,8076.669921875,7795.10009765625,8063.5,109902600,0,0
2008-06-13,8105.27001953125,8110.5,7991.52978515625,8017.60986328125,82874500,0,0
2008-06-14,8105.27001953125,8110.5,7991.52978515625,8017.60986328125,82874500,0,0
2008-06-15,8105.27001953125,8110.5,7991.52978515625,8017.60986328125,82874500,0,0
2008-06-16,10047.080078125,10130.6201171875,9948.990234375,10016.0595703125,56940500,0,0
2008-06-17,9976.5302734375,10262.6396484375,9945.5302734375,10241.7900390625,67951800,0,0
2008-06-18,10288.58984375,10326.8603515625,10030.5400390625,10066.349609375,80275200,0,0
2008-06-19,8077.64013671875,8085.56982421875,7973.0400390625,7995.66015625,53737600,0,0
2008-06-20,9979.5302734375,9992.0,9355.0498046875,9419.8896484375,77290300,0,0
2008-06-21,9979.5302734375,9992.0,9355.0498046875,9419.8896484375,77290300,0,0
2008-06-22,9979.5302734375,9992.0,9355.0498046875,9419.8896484375,77290300,0,0
2008-06-23,9293.6103515625,9408.169921875,9041.099609375,9172.099609375,84539100,0,0
2008-06-24,7531.39013671875,7581.18017578125,7335.990234375,7392.91015625,86611500,0,0
2008-06-25,8988.7900390625,9448.740234375,8940.5,9411.5595703125,85728700,0,0
2008-06-26,9480.6396484375,9736.4501953125,9480.6396484375,9677.3798828125,70612000,0,0
2008-06-27,9428.349609375,9644.6396484375,9312.2197265625,9387.6298828125,103900600,0,0
2008-06-28,9428.349609375,9644.6396484375,9312.2197265625,9387.6298828125,103900600,0,0
2008-06-29,9428.349609375,9644.6396484375,9312.2197265625,9387.6298828125,103900600,0,0
2008-06-30,9398.0,9527.7099609375,8967.58984375,9009.16015625,86766600,0,0
2008-07-01,9024.9697265625,9143.8095703125,8679.3095703125,8682.669921875,97201700,0,0
2008-07-02,8777.5703125,9231.3095703125,8549.7802734375,9195.2900390625,137216900,0,0
2008-07-03,9084.919921875,9092.4501953125,8742.8701171875,8922.4697265625,110000100,0,0
2008-07-04,8954.2998046875,9108.98046875,8807.849609375,9066.16015625,113134800,0,0
2008-07-05,8954.2998046875,9108.98046875,8807.849609375,9066.16015625,113134800,0,0
2008-07-06,8954.2998046875,9108.98046875,8807.849609375,9066.16015625,113134800,0,0
2008-07-07,9142.849609375,9181.349609375,8800.83984375,8882.1396484375,91783000,0,0
2008-07-08,8669.0498046875,8859.6904296875,8516.490234375,8743.3603515625,91981500,0,0
2008-07-09,7074.830078125,7287.66015625,7074.830078125,7270.81982421875,97780900,0,0
2008-07-10,9069.5400390625,9170.5400390625,9020.650390625,9079.58984375,85646000,0,0
2008-07-11,9126.1904296875,9163.6904296875,8804.080078125,8886.2802734375,95464800,0,0
2008-07-12,9126.1904296875,9163.6904296875,8804.080078125,8886.2802734375,95464800,0,0
2008-07-13,9126.1904296875,9163.6904296875,8804.080078125,8886.2802734375,95464800,0,0
2008-07-14,8816.169921875,9138.73046875,8812.6201171875,8985.0703125,72662700,0,0
2008-07-15,8828.4404296875,8908.16015625,8640.6103515625,8677.7001953125,80106000,0,0
2008-07-16,8732.3896484375,8839.7001953125,8488.580078125,8588.3896484375,99325800,0,0
2008-07-17,6731.1201171875,6847.7900390625,6693.66015625,6814.5,106119200,0,0
2008-07-18,8912.759765625,9284.830078125,8802.3203125,9232.0400390625,107279600,0,0
2008-07-19,8912.759765625,9284.830078125,8802.3203125,9232.0400390625,107279600,0,0
2008-07-20,8912.759765625,9284.830078125,8802.3203125,9232.0400390625,107279600,0,0
2008-07-21,7126.830078125,7165.60986328125,7020.0,7149.02001953125,89686100,0,0
2008-07-22,9307.23046875,9485.6298828125,9290.3095703125,9382.3095703125,112094400,0,0
2008-07-23,9622.1796875,9909.099609375,9601.41015625,9864.58984375,163299400,0,0
2008-07-24,9963.6103515625,10142.650390625,9905.0400390625,10013.400390625,161236100,0,0
2008-07-25,9828.5703125,9828.5703125,9479.5,9504.419921875,102262600,0,0
