date,open,high,low,close,volume,dividend,split
2010-09-01,10.1169,10.1169,10.1169,10.1169,0,0,0
2010-09-02,10.1185,10.1185,10.1185,10.1185,0,0,0
2010-09-03,10.1201,10.1201,10.1201,10.1201,0,0,0
2010-09-06,10.1246,10.1246,10.1246,10.1246,0,0,0
2010-09-07,10.1263,10.1263,10.1263,10.1263,0,0,0
2010-09-08,10.1279,10.1279,10.1279,10.1279,0,0,0
2010-09-09,10.1298,10.1298,10.1298,10.1298,0,0,0
2010-09-13,10.1364,10.1364,10.1364,10.1364,0,0,0
2010-09-14,10.1381,10.1381,10.1381,10.1381,0,0,0
2010-09-15,10.1391,10.1391,10.1391,10.1391,0,0,0
2010-09-16,10.1408,10.1408,10.1408,10.1408,0,0,0
2010-09-17,10.1423,10.1423,10.1423,10.1423,0,0,0
2010-09-20,10.1479,10.1479,10.1479,10.1479,0,0,0
2010-09-21,10.1496,10.1496,10.1496,10.1496,0,0,0
2010-09-22,10.1513,10.1513,10.1513,10.1513,0,0,0
2010-09-23,10.153,10.153,10.153,10.153,0,0,0
2010-09-24,10.1549,10.1549,10.1549,10.1549,0,0,0
2010-09-27,10.1601,10.1601,10.1601,10.1601,0,0,0
2010-09-28,10.1616,10.1616,10.1616,10.1616,0,0,0
2010-09-29,10.1633,10.1633,10.1633,10.1633,0,0,0
2010-10-01,10.1665,10.1665,10.1665,10.1665,0,0,0
2010-10-04,10.1714,10.1714,10.1714,10.1714,0,0,0
2010-10-05,10.1731,10.1731,10.1731,10.1731,0,0,0
2010-10-06,10.1747,10.1747,10.1747,10.1747,0,0,0
2010-10-07,10.1763,10.1763,10.1763,10.1763,0,0,0
2010-10-08,10.1779,10.1779,10.1779,10.1779,0,0,0
2010-10-11,10.1828,10.1828,10.1828,10.1828,0,0,0
2010-10-12,10.1845,10.1845,10.1845,10.1845,0,0,0
2010-10-13,10.1861,10.1861,10.1861,10.1861,0,0,0
2010-10-14,10.1877,10.1877,10.1877,10.1877,0,0,0
2010-10-15,10.1894,10.1894,10.1894,10.1894,0,0,0
2010-10-18,10.1945,10.1945,10.1945,10.1945,0,0,0
2010-10-19,10.1962,10.1962,10.1962,10.1962,0,0,0
2010-10-20,10.1981,10.1981,10.1981,10.1981,0,0,0
2010-10-21,10.2002,10.2002,10.2002,10.2002,0,0,0
2010-10-22,10.2019,10.2019,10.2019,10.2019,0,0,0
2010-10-25,10.2082,10.2082,10.2082,10.2082,0,0,0
2010-10-26,10.2101,10.2101,10.2101,10.2101,0,0,0
2010-10-27,10.2121,10.2121,10.2121,10.2121,0,0,0
2010-10-28,10.214,10.214,10.214,10.214,0,0,0
2010-10-29,10.216,10.216,10.216,10.216,0,0,0
2010-11-01,10.2218,10.2218,10.2218,10.2218,0,0,0
2010-11-02,10.2238,10.2238,10.2238,10.2238,0,0,0
2010-11-03,10.2257,10.2257,10.2257,10.2257,0,0,0
2010-11-04,10.2276,10.2276,10.2276,10.2276,0,0,0
2010-11-08,10.2353,10.2353,10.2353,10.2353,0,0,0
2010-11-09,10.2372,10.2372,10.2372,10.2372,0,0,0
2010-11-10,10.2392,10.2392,10.2392,10.2392,0,0,0
2010-11-11,10.2412,10.2412,10.2412,10.2412,0,0,0
2010-11-12,10.2432,10.2432,10.2432,10.2432,0,0,0
2010-11-15,10.2492,10.2492,10.2492,10.2492,0,0,0
2010-11-16,10.2512,10.2512,10.2512,10.2512,0,0,0
2010-11-18,10.2551,10.2551,10.2551,10.2551,0,0,0
2010-11-19,10.2571,10.2571,10.2571,10.2571,0,0,0
2010-11-22,10.2631,10.2631,10.2631,10.2631,0,0,0
2010-11-23,10.2651,10.2651,10.2651,10.2651,0,0,0
2010-11-24,10.2671,10.2671,10.2671,10.2671,0,0,0
2010-11-25,10.2691,10.2691,10.2691,10.2691,0,0,0
2010-11-26,10.2711,10.2711,10.2711,10.2711,0,0,0
2010-11-29,10.2771,10.2771,10.2771,10.2771,0,0,0
2010-11-30,10.2791,10.2791,10.2791,10.2791,0,0,0
2010-12-01,10.2811,10.2811,10.2811,10.2811,0,0,0
2010-12-02,10.283,10.283,10.283,10.283,0,0,0
2010-12-03,10.285,10.285,10.285,10.285,0,0,0
2010-12-06,10.2914,10.2914,10.2914,10.2914,0,0,0
2010-12-07,10.2934,10.2934,10.2934,10.2934,0,0,0
2010-12-08,10.2954,10.2954,10.2954,10.2954,0,0,0
2010-12-09,10.2974,10.2974,10.2974,10.2974,0,0,0
2010-12-10,10.2995,10.2995,10.2995,10.2995,0,0,0
2010-12-13,10.3058,10.3058,10.3058,10.3058,0,0,0
2010-12-14,10.3078,10.3078,10.3078,10.3078,0,0,0
2010-12-15,10.3099,10.3099,10.3099,10.3099,0,0,0
2010-12-16,10.312,10.312,10.312,10.312,0,0,0
2010-12-20,10.3205,10.3205,10.3205,10.3205,0,0,0
2010-12-21,10.3226,10.3226,10.3226,10.3226,0,0,0
2010-12-22,10.3247,10.3247,10.3247,10.3247,0,0,0
2010-12-23,10.3267,10.3267,10.3267,10.3267,0,0,0
2010-12-24,10.3288,10.3288,10.3288,10.3288,0,0,0
2010-12-27,10.335,10.335,10.335,10.335,0,0,0
2010-12-28,10.3371,10.3371,10.3371,10.3371,0,0,0
2010-12-29,10.3392,10.3392,10.3392,10.3392,0,0,0
2010-12-30,10.3412,10.3412,10.3412,10.3412,0,0,0
2010-12-31,10.343,10.343,10.343,10.343,0,0,0
2011-01-03,10.3492,10.3492,10.3492,10.3492,0,0,0
2011-01-04,10.3512,10.3512,10.3512,10.3512,0,0,0
2011-01-05,10.3533,10.3533,10.3533,10.3533,0,0,0
2011-01-06,10.3554,10.3554,10.3554,10.3554,0,0,0
2011-01-07,10.3574,10.3574,10.3574,10.3574,0,0,0
2011-01-10,10.3634,10.3634,10.3634,10.3634,0,0,0
2011-01-11,10.3655,10.3655,10.3655,10.3655,0,0,0
2011-01-12,10.3677,10.3677,10.3677,10.3677,0,0,0
2011-01-13,10.37,10.37,10.37,10.37,0,0,0
2011-01-14,10.3722,10.3722,10.3722,10.3722,0,0,0
2011-01-17,10.3795,10.3795,10.3795,10.3795,0,0,0
2011-01-18,10.3818,10.3818,10.3818,10.3818,0,0,0
2011-01-19,10.3841,10.3841,10.3841,10.3841,0,0,0
2011-01-20,10.3864,10.3864,10.3864,10.3864,0,0,0
2011-01-21,10.3887,10.3887,10.3887,10.3887,0,0,0
2011-01-24,10.3947,10.3947,10.3947,10.3947,0,0,0
2011-01-25,10.397,10.397,10.397,10.397,0,0,0
2011-01-27,10.4017,10.4017,10.4017,10.4017,0,0,0
2011-01-28,10.404,10.404,10.404,10.404,0,0,0
2011-01-31,10.4109,10.4109,10.4109,10.4109,0,0,0
2011-02-01,10.4133,10.4133,10.4133,10.4133,0,0,0
2011-02-02,10.4156,10.4156,10.4156,10.4156,0,0,0
2011-02-03,10.418,10.418,10.418,10.418,0,0,0
2011-02-04,10.4203,10.4203,10.4203,10.4203,0,0,0
2011-02-07,10.4273,10.4273,10.4273,10.4273,0,0,0
2011-02-08,10.4297,10.4297,10.4297,10.4297,0,0,0
2011-02-09,10.432,10.432,10.432,10.432,0,0,0
2011-02-10,10.4344,10.4344,10.4344,10.4344,0,0,0
2011-02-11,10.4367,10.4367,10.4367,10.4367,0,0,0
2011-02-14,10.4437,10.4437,10.4437,10.4437,0,0,0
2011-02-15,10.4461,10.4461,10.4461,10.4461,0,0,0
2011-02-17,10.4507,10.4507,10.4507,10.4507,0,0,0
2011-02-18,10.4534,10.4534,10.4534,10.4534,0,0,0
2011-02-21,10.4604,10.4604,10.4604,10.4604,0,0,0
2011-02-22,10.4627,10.4627,10.4627,10.4627,0,0,0
2011-02-23,10.465,10.465,10.465,10.465,0,0,0
2011-02-24,10.4673,10.4673,10.4673,10.4673,0,0,0
2011-02-25,10.4696,10.4696,10.4696,10.4696,0,0,0
2011-02-28,10.477,10.477,10.477,10.477,0,0,0
2011-03-01,10.4796,10.4796,10.4796,10.4796,0,0,0
2011-03-03,10.4847,10.4847,10.4847,10.4847,0,0,0
2011-03-04,10.487,10.487,10.487,10.487,0,0,0
2011-03-07,10.4942,10.4942,10.4942,10.4942,0,0,0
2011-03-08,10.4967,10.4967,10.4967,10.4967,0,0,0
2011-03-09,10.4991,10.4991,10.4991,10.4991,0,0,0
2011-03-10,10.5006,10.5006,10.5006,10.5006,0,0,0
2011-03-11,10.5035,10.5035,10.5035,10.5035,0,0,0
2011-03-14,10.5117,10.5117,10.5117,10.5117,0,0,0
2011-03-15,10.5144,10.5144,10.5144,10.5144,0,0,0
2011-03-16,10.5171,10.5171,10.5171,10.5171,0,0,0
2011-03-17,10.5198,10.5198,10.5198,10.5198,0,0,0
2011-03-18,10.5218,10.5218,10.5218,10.5218,0,0,0
2011-03-21,10.5302,10.5302,10.5302,10.5302,0,0,0
2011-03-22,10.533,10.533,10.533,10.533,0,0,0
2011-03-23,10.5351,10.5351,10.5351,10.5351,0,0,0
2011-03-24,10.5379,10.5379,10.5379,10.5379,0,0,0
2011-03-25,10.5407,10.5407,10.5407,10.5407,0,0,0
2011-03-28,10.5491,10.5491,10.5491,10.5491,0,0,0
2011-03-29,10.5519,10.5519,10.5519,10.5519,0,0,0
2011-03-30,10.5547,10.5547,10.5547,10.5547,0,0,0
2011-03-31,10.5575,10.5575,10.5575,10.5575,0,0,0
2011-04-05,10.5714,10.5714,10.5714,10.5714,0,0,0
2011-04-06,10.5742,10.5742,10.5742,10.5742,0,0,0
2011-04-07,10.577,10.577,10.577,10.577,0,0,0
2011-04-08,10.5797,10.5797,10.5797,10.5797,0,0,0
2011-04-11,10.588,10.588,10.588,10.588,0,0,0
2011-04-13,10.5936,10.5936,10.5936,10.5936,0,0,0
2011-04-15,10.5992,10.5992,10.5992,10.5992,0,0,0
2011-04-18,10.6075,10.6075,10.6075,10.6075,0,0,0
2011-04-19,10.6102,10.6102,10.6102,10.6102,0,0,0
2011-04-20,10.613,10.613,10.613,10.613,0,0,0
2011-04-21,10.6158,10.6158,10.6158,10.6158,0,0,0
2011-04-25,10.6268,10.6268,10.6268,10.6268,0,0,0
2011-04-26,10.6296,10.6296,10.6296,10.6296,0,0,0
2011-04-27,10.6324,10.6324,10.6324,10.6324,0,0,0
2011-04-28,10.6352,10.6352,10.6352,10.6352,0,0,0
2011-04-29,10.638,10.638,10.638,10.638,0,0,0
2011-05-02,10.6464,10.6464,10.6464,10.6464,0,0,0
2011-05-03,10.6492,10.6492,10.6492,10.6492,0,0,0
2011-05-04,10.652,10.652,10.652,10.652,0,0,0
2011-05-05,10.6548,10.6548,10.6548,10.6548,0,0,0
2011-05-06,10.6575,10.6575,10.6575,10.6575,0,0,0
2011-05-09,10.6657,10.6657,10.6657,10.6657,0,0,0
2011-05-10,10.6708,10.6708,10.6708,10.6708,0,0,0
2011-05-11,10.6734,10.6734,10.6734,10.6734,0,0,0
2011-05-12,10.6761,10.6761,10.6761,10.6761,0,0,0
2011-05-13,10.6788,10.6788,10.6788,10.6788,0,0,0
2011-05-16,10.6866,10.6866,10.6866,10.6866,0,0,0
2011-05-18,10.6918,10.6918,10.6918,10.6918,0,0,0
2011-05-19,10.6945,10.6945,10.6945,10.6945,0,0,0
2011-05-20,10.6971,10.6971,10.6971,10.6971,0,0,0
2011-05-23,10.705,10.705,10.705,10.705,0,0,0
2011-05-24,10.7076,10.7076,10.7076,10.7076,0,0,0
2011-05-25,10.7109,10.7109,10.7109,10.7109,0,0,0
2011-05-26,10.7134,10.7134,10.7134,10.7134,0,0,0
2011-05-27,10.7158,10.7158,10.7158,10.7158,0,0,0
2011-05-30,10.7232,10.7232,10.7232,10.7232,0,0,0
2011-05-31,10.7258,10.7258,10.7258,10.7258,0,0,0
2011-06-01,10.7284,10.7284,10.7284,10.7284,0,0,0
2011-06-02,10.7323,10.7323,10.7323,10.7323,0,0,0
2011-06-03,10.7349,10.7349,10.7349,10.7349,0,0,0
2011-06-06,10.7433,10.7433,10.7433,10.7433,0,0,0
2011-06-07,10.746,10.746,10.746,10.746,0,0,0
2011-06-08,10.7483,10.7483,10.7483,10.7483,0,0,0
2011-06-09,10.7511,10.7511,10.7511,10.7511,0,0,0
2011-06-10,10.7536,10.7536,10.7536,10.7536,0,0,0
2011-06-13,10.7608,10.7608,10.7608,10.7608,0,0,0
2011-06-14,10.7634,10.7634,10.7634,10.7634,0,0,0
2011-06-15,10.766,10.766,10.766,10.766,0,0,0
2011-06-16,10.7688,10.7688,10.7688,10.7688,0,0,0
2011-06-17,10.7715,10.7715,10.7715,10.7715,0,0,0
2011-06-20,10.7797,10.7797,10.7797,10.7797,0,0,0
2011-06-21,10.7824,10.7824,10.7824,10.7824,0,0,0
2011-06-22,10.7851,10.7851,10.7851,10.7851,0,0,0
2011-06-23,10.7878,10.7878,10.7878,10.7878,0,0,0
2011-06-24,10.7905,10.7905,10.7905,10.7905,0,0,0
2011-06-27,10.7986,10.7986,10.7986,10.7986,0,0,0
2011-06-28,10.8013,10.8013,10.8013,10.8013,0,0,0
2011-06-29,10.804,10.804,10.804,10.804,0,0,0
2011-06-30,10.8124,10.8124,10.8124,10.8124,0,0,0
2011-07-04,10.823,10.823,10.823,10.823,0,0,0
2011-07-05,10.8256,10.8256,10.8256,10.8256,0,0,0
2011-07-06,10.8283,10.8283,10.8283,10.8283,0,0,0
2011-07-07,10.831,10.831,10.831,10.831,0,0,0
2011-07-08,10.8338,10.8338,10.8338,10.8338,0,0,0
2011-07-11,10.8416,10.8416,10.8416,10.8416,0,0,0
2011-07-12,10.8443,10.8443,10.8443,10.8443,0,0,0
2011-07-13,10.847,10.847,10.847,10.847,0,0,0
2011-07-14,10.8496,10.8496,10.8496,10.8496,0,0,0
2011-07-15,10.8523,10.8523,10.8523,10.8523,0,0,0
2011-07-18,10.8604,10.8604,10.8604,10.8604,0,0,0
2011-07-19,10.863,10.863,10.863,10.863,0,0,0
2011-07-20,10.8657,10.8657,10.8657,10.8657,0,0,0
2011-07-21,10.8683,10.8683,10.8683,10.8683,0,0,0
2011-07-22,10.871,10.871,10.871,10.871,0,0,0
2011-07-25,10.879,10.879,10.879,10.879,0,0,0
2011-07-26,10.8817,10.8817,10.8817,10.8817,0,0,0
2011-07-27,10.8843,10.8843,10.8843,10.8843,0,0,0
2011-07-28,10.887,10.887,10.887,10.887,0,0,0
2011-07-29,10.8897,10.8897,10.8897,10.8897,0,0,0
2011-08-01,10.8977,10.8977,10.8977,10.8977,0,0,0
2011-08-02,10.9004,10.9004,10.9004,10.9004,0,0,0
2011-08-03,10.9031,10.9031,10.9031,10.9031,0,0,0
2011-08-04,10.9058,10.9058,10.9058,10.9058,0,0,0
2011-08-05,10.9085,10.9085,10.9085,10.9085,0,0,0
2011-08-08,10.9164,10.9164,10.9164,10.9164,0,0,0
2011-08-09,10.9191,10.9191,10.9191,10.9191,0,0,0
2011-08-10,10.9218,10.9218,10.9218,10.9218,0,0,0
2011-08-11,10.9245,10.9245,10.9245,10.9245,0,0,0
2011-08-12,10.9272,10.9272,10.9272,10.9272,0,0,0
2011-08-16,10.938,10.938,10.938,10.938,0,0,0
2011-08-17,10.9407,10.9407,10.9407,10.9407,0,0,0
2011-08-18,10.9434,10.9434,10.9434,10.9434,0,0,0
2011-08-22,10.9543,10.9543,10.9543,10.9543,0,0,0
2011-08-23,10.9579,10.9579,10.9579,10.9579,0,0,0
2011-08-24,10.9606,10.9606,10.9606,10.9606,0,0,0
2011-08-25,10.9631,10.9631,10.9631,10.9631,0,0,0
2011-08-26,10.9657,10.9657,10.9657,10.9657,0,0,0
2011-08-29,10.9735,10.9735,10.9735,10.9735,0,0,0
2011-08-30,10.976,10.976,10.976,10.976,0,0,0
2011-09-02,10.9835,10.9835,10.9835,10.9835,0,0,0
2011-09-05,10.9909,10.9909,10.9909,10.9909,0,0,0
2011-09-06,10.9935,10.9935,10.9935,10.9935,0,0,0
2011-09-07,10.9961,10.9961,10.9961,10.9961,0,0,0
2011-09-08,10.9988,10.9988,10.9988,10.9988,0,0,0
2011-09-09,11.0017,11.0017,11.0017,11.0017,0,0,0
2011-09-12,11.0092,11.0092,11.0092,11.0092,0,0,0
2011-09-13,11.0117,11.0117,11.0117,11.0117,0,0,0
2011-09-14,11.0142,11.0142,11.0142,11.0142,0,0,0
2011-09-15,11.0167,11.0167,11.0167,11.0167,0,0,0
2011-09-16,11.0193,11.0193,11.0193,11.0193,0,0,0
2011-09-19,11.0273,11.0273,11.0273,11.0273,0,0,0
2011-09-20,11.0299,11.0299,11.0299,11.0299,0,0,0
2011-09-21,11.0326,11.0326,11.0326,11.0326,0,0,0
2011-09-22,11.0352,11.0352,11.0352,11.0352,0,0,0
2011-09-23,11.0379,11.0379,11.0379,11.0379,0,0,0
2011-09-26,11.0458,11.0458,11.0458,11.0458,0,0,0
2011-09-27,11.0485,11.0485,11.0485,11.0485,0,0,0
2011-09-28,11.0511,11.0511,11.0511,11.0511,0,0,0
2011-09-29,11.0538,11.0538,11.0538,11.0538,0,0,0
2011-10-03,11.0645,11.0645,11.0645,11.0645,0,0,0
2011-10-04,11.0671,11.0671,11.0671,11.0671,0,0,0
2011-10-05,11.0697,11.0697,11.0697,11.0697,0,0,0
2011-10-07,11.0749,11.0749,11.0749,11.0749,0,0,0
2011-10-10,11.0829,11.0829,11.0829,11.0829,0,0,0
2011-10-11,11.0855,11.0855,11.0855,11.0855,0,0,0
2011-10-12,11.0882,11.0882,11.0882,11.0882,0,0,0
2011-10-13,11.0908,11.0908,11.0908,11.0908,0,0,0
2011-10-14,11.0935,11.0935,11.0935,11.0935,0,0,0
2011-10-17,11.1015,11.1015,11.1015,11.1015,0,0,0
2011-10-18,11.1042,11.1042,11.1042,11.1042,0,0,0
2011-10-19,11.1068,11.1068,11.1068,11.1068,0,0,0
2011-10-20,11.1095,11.1095,11.1095,11.1095,0,0,0
2011-10-21,11.1121,11.1121,11.1121,11.1121,0,0,0
2011-10-24,11.12,11.12,11.12,11.12,0,0,0
2011-10-25,11.1226,11.1226,11.1226,11.1226,0,0,0
2011-10-28,11.1306,11.1306,11.1306,11.1306,0,0,0
2011-10-31,11.1386,11.1386,11.1386,11.1386,0,0,0
2011-11-01,11.1413,11.1413,11.1413,11.1413,0,0,0
2011-11-02,11.1439,11.1439,11.1439,11.1439,0,0,0
2011-11-03,11.1465,11.1465,11.1465,11.1465,0,0,0
2011-11-04,11.1492,11.1492,11.1492,11.1492,0,0,0
2011-11-08,11.1597,11.1597,11.1597,11.1597,0,0,0
2011-11-09,11.1623,11.1623,11.1623,11.1623,0,0,0
2011-11-11,11.1677,11.1677,11.1677,11.1677,0,0,0
2011-11-14,11.1756,11.1756,11.1756,11.1756,0,0,0
2011-11-15,11.1782,11.1782,11.1782,11.1782,0,0,0
2011-11-16,11.1808,11.1808,11.1808,11.1808,0,0,0
2011-11-17,11.1835,11.1835,11.1835,11.1835,0,0,0
2011-11-18,11.1861,11.1861,11.1861,11.1861,0,0,0
2011-11-21,11.194,11.194,11.194,11.194,0,0,0
2011-11-22,11.1966,11.1966,11.1966,11.1966,0,0,0
2011-11-23,11.1993,11.1993,11.1993,11.1993,0,0,0
2011-11-24,11.2019,11.2019,11.2019,11.2019,0,0,0
2011-11-25,11.2045,11.2045,11.2045,11.2045,0,0,0
2011-11-28,11.2126,11.2126,11.2126,11.2126,0,0,0
2011-11-29,11.2156,11.2156,11.2156,11.2156,0,0,0
2011-11-30,11.2183,11.2183,11.2183,11.2183,0,0,0
2011-12-01,11.2208,11.2208,11.2208,11.2208,0,0,0
2011-12-02,11.2234,11.2234,11.2234,11.2234,0,0,0
2011-12-05,11.2315,11.2315,11.2315,11.2315,0,0,0
2011-12-07,11.2368,11.2368,11.2368,11.2368,0,0,0
2011-12-08,11.2395,11.2395,11.2395,11.2395,0,0,0
2011-12-09,11.2422,11.2422,11.2422,11.2422,0,0,0
2011-12-12,11.2504,11.2504,11.2504,11.2504,0,0,0
2011-12-13,11.2531,11.2531,11.2531,11.2531,0,0,0
2011-12-14,11.2558,11.2558,11.2558,11.2558,0,0,0
2011-12-15,11.2585,11.2585,11.2585,11.2585,0,0,0
2011-12-16,11.2614,11.2614,11.2614,11.2614,0,0,0
2011-12-19,11.2688,11.2688,11.2688,11.2688,0,0,0
2011-12-20,11.271,11.271,11.271,11.271,0,0,0
2011-12-21,11.2738,11.2738,11.2738,11.2738,0,0,0
2011-12-22,11.2765,11.2765,11.2765,11.2765,0,0,0
2011-12-23,11.2793,11.2793,11.2793,11.2793,0,0,0
2011-12-26,11.2876,11.2876,11.2876,11.2876,0,0,0
2011-12-27,11.2904,11.2904,11.2904,11.2904,0,0,0
2011-12-28,11.2932,11.2932,11.2932,11.2932,0,0,0
2011-12-29,11.296,11.296,11.296,11.296,0,0,0
2011-12-30,11.2988,11.2988,11.2988,11.2988,0,0,0
2012-01-02,11.3072,11.3072,11.3072,11.3072,0,0,0
2012-01-03,11.31,11.31,11.31,11.31,0,0,0
2012-01-04,11.3128,11.3128,11.3128,11.3128,0,0,0
2012-01-05,11.3156,11.3156,11.3156,11.3156,0,0,0
2012-01-06,11.3182,11.3182,11.3182,11.3182,0,0,0
2012-01-09,11.3266,11.3266,11.3266,11.3266,0,0,0
2012-01-10,11.3293,11.3293,11.3293,11.3293,0,0,0
2012-01-11,11.3321,11.3321,11.3321,11.3321,0,0,0
2012-01-12,11.3349,11.3349,11.3349,11.3349,0,0,0
2012-01-13,11.3377,11.3377,11.3377,11.3377,0,0,0
2012-01-16,11.3462,11.3462,11.3462,11.3462,0,0,0
2012-01-17,11.349,11.349,11.349,11.349,0,0,0
2012-01-18,11.3518,11.3518,11.3518,11.3518,0,0,0
2012-01-19,11.3546,11.3546,11.3546,11.3546,0,0,0
2012-01-20,11.3574,11.3574,11.3574,11.3574,0,0,0
2012-01-23,11.3657,11.3657,11.3657,11.3657,0,0,0
2012-01-24,11.3684,11.3684,11.3684,11.3684,0,0,0
2012-01-25,11.3712,11.3712,11.3712,11.3712,0,0,0
2012-01-27,11.3769,11.3769,11.3769,11.3769,0,0,0
2012-01-30,11.3847,11.3847,11.3847,11.3847,0,0,0
2012-01-31,11.3876,11.3876,11.3876,11.3876,0,0,0
2012-02-01,11.3904,11.3904,11.3904,11.3904,0,0,0
2012-02-02,11.3932,11.3932,11.3932,11.3932,0,0,0
2012-02-03,11.396,11.396,11.396,11.396,0,0,0
2012-02-06,11.4045,11.4045,11.4045,11.4045,0,0,0
2012-02-07,11.4073,11.4073,11.4073,11.4073,0,0,0
2012-02-08,11.4101,11.4101,11.4101,11.4101,0,0,0
2012-02-09,11.4129,11.4129,11.4129,11.4129,0,0,0
2012-02-10,11.4157,11.4157,11.4157,11.4157,0,0,0
2012-02-13,11.4242,11.4242,11.4242,11.4242,0,0,0
2012-02-14,11.427,11.427,11.427,11.427,0,0,0
2012-02-15,11.4298,11.4298,11.4298,11.4298,0,0,0
2012-02-17,11.4354,11.4354,11.4354,11.4354,0,0,0
2012-02-21,11.4476,11.4476,11.4476,11.4476,0,0,0
2012-02-22,11.4503,11.4503,11.4503,11.4503,0,0,0
2012-02-23,11.4527,11.4527,11.4527,11.4527,0,0,0
2012-02-24,11.4553,11.4553,11.4553,11.4553,0,0,0
2012-02-27,11.4635,11.4635,11.4635,11.4635,0,0,0
2012-02-28,11.4662,11.4662,11.4662,11.4662,0,0,0
2012-02-29,11.4693,11.4693,11.4693,11.4693,0,0,0
2012-03-01,11.4719,11.4719,11.4719,11.4719,0,0,0
2012-03-02,11.4753,11.4753,11.4753,11.4753,0,0,0
2012-03-05,11.4838,11.4838,11.4838,11.4838,0,0,0
2012-03-06,11.4865,11.4865,11.4865,11.4865,0,0,0
2012-03-07,11.4894,11.4894,11.4894,11.4894,0,0,0
2012-03-09,11.4952,11.4952,11.4952,11.4952,0,0,0
2012-03-12,11.5028,11.5028,11.5028,11.5028,0,0,0
2012-03-13,11.5056,11.5056,11.5056,11.5056,0,0,0
2012-03-14,11.5085,11.5085,11.5085,11.5085,0,0,0
2012-03-15,11.5112,11.5112,11.5112,11.5112,0,0,0
2012-03-16,11.5137,11.5137,11.5137,11.5137,0,0,0
2012-03-19,11.5224,11.5224,11.5224,11.5224,0,0,0
2012-03-20,11.5257,11.5257,11.5257,11.5257,0,0,0
2012-03-21,11.5334,11.5334,11.5334,11.5334,0,0,0
2012-03-22,11.5354,11.5354,11.5354,11.5354,0,0,0
2012-03-26,11.5471,11.5471,11.5471,11.5471,0,0,0
2012-03-27,11.5523,11.5523,11.5523,11.5523,0,0,0
2012-03-28,11.5649,11.5649,11.5649,11.5649,0,0,0
2012-03-29,11.5633,11.5633,11.5633,11.5633,0,0,0
2012-03-30,11.5736,11.5736,11.5736,11.5736,0,0,0
